aula_id,oferta_id,ano,data_aula,materia,professor_id,turma,tema_aula,duracao_min,modalidade_aula
L0002222,O20250203,2025,2025-03-23,História,P015,Intensivo ENEM,Aula teórica História,120,Híbrido
L0002223,O20250203,2025,2025-04-22,História,P015,Intensivo ENEM,Aula teórica História,90,Presencial
L0002224,O20250203,2025,2025-04-16,História,P015,Intensivo ENEM,Revisão História,75,Presencial
L0002225,O20250203,2025,2025-05-06,História,P015,Intensivo ENEM, História,75,
L0002226,O20250203,2025,2025-05-09,História,P015,Intensivo ENEM,Revisão História,60,Presencial
L0002227,O20250203,2025,2025-06-25,História,P015,Intensivo ENEM,Aula teórica História,90,Híbrido
L0002228,O20250203,2025,2025-06-11,História,P015,Intensivo ENEM,Correção de simulado História,75,Online
L0002229,O20250203,2025,2025-07-26,História,P015,Intensivo ENEM,Laboratório História,60,Híbrido
L0002230,O20250203,2025,2025-07-15,História,P015,Intensivo ENEM,Revisão História,60,online
L0002231,O20250203,2025,2025-08-02,História,P015,Intensivo ENEM,Aula teórica História,75,
L0002232,O20250203,2025,2025-08-13,História,P015,Intensivo ENEM,Aula teórica História,60,Híbrido
L0002233,O20250204,2025,2025-02-12,Geografia,P018,Intensivo ENEM,Laboratório Geografia,90,Online
L0002234,O20250204,2025,2025-02-25,Geografia,P018,Intensivo ENEM,Aula teórica Geografia,120,
L0002235,O20250204,2025,2025-03-12,Geografia,P018,Intensivo ENEM,Correção de simulado Geografia,90,Presencial
L0002236,O20250204,2025,03-17-2025,Geografia,P018,Intensivo ENEM,Correção de simulado Geografia,120,Híbrido
L0002237,O20250204,2025,2025-04-22,Geografia,P018,Intensivo ENEM,Aula teórica Geografia,90,
L0002238,O20250204,2025,2025-04-03,Geografia,P018,Intensivo ENEM, Geografia,,Online
L0002239,O20250204,2025,2025-05-13,Geografia,P018,Intensivo ENEM,Resolução de questões Geografia,60,Híbrido
L0002240,O20250204,2025,2025-05-09,Geografia,P018,Intensivo ENEM,Laboratório Geografia,50,Online
L0002241,O20250204,2025,2025-06-26,Geografia,P018,Intensivo ENEM,Resolução de questões Geografia,120,Híbrido
L0002242,O20250204,2025,2025-06-02,Geografia,P018,Intensivo ENEM,Correção de simulado Geografia,75,online
L0002243,O20250204,2025,2025-07-12,Geografia,P018,Intensivo ENEM, Geografia,60,Online
L0002244,O20250204,2025,2025-07-03,Geografia,P018,Intensivo ENEM, Geografia,90,
L0002245,O20250204,2025,2025-08-26,Geografia,P018,Intensivo ENEM,Laboratório Geografia,90,Presencial
L0002246,O20250205,2025,2025-02-08,Português,P020,Intensivo ENEM,Laboratório Português,75,Online
L0002247,O20250205,2025,2025-02-01,Português,P020,Intensivo ENEM, Português,120,online
L0002248,O20250205,2025,2025-03-19,Português,P020,Intensivo ENEM,Aula teórica Português,,
L0002249,O20250205,2025,2025/03/07,Português,P020,Intensivo ENEM,Resolução de questões Português,60,
L0002250,O20250205,2025,2025-04-17,Português,P020,Intensivo ENEM,Resolução de questões Português,50,Híbrido
L0002251,O20250205,2025,2025-04-16,Português,P020,Intensivo ENEM,Correção de simulado Português,75,Online
L0002252,O20250205,2025,2025-05-12,Português,P020,Intensivo ENEM,Laboratório Português,75,Híbrido
L0002253,O20250205,2025,2025-05-20,Português,P020,Intensivo ENEM,Revisão Português,120,Híbrido
L0002254,O20250206,2025,05/02/2025,Redação,P023,Intensivo ENEM,Correção de simulado Redação,,Híbrido
L0002255,O20250206,2025,2025-02-17,Redação,P023,Intensivo ENEM,Revisão Redação,50,Híbrido
L0002256,O20250206,2025,2025-03-26,Redação,P023,Intensivo ENEM,Resolução de questões Redação,,online
L0002257,O20250206,2025,2025-03-14,Redação,P023,Intensivo ENEM,Correção de simulado Redação,90,Híbrido
L0002258,O20250206,2025,2025-04-27,Redação,P023,Intensivo ENEM,Laboratório Redação,,Presencial
L0002259,O20250206,2025,2025-04-12,Redação,P023,Intensivo ENEM, Redação,75,
L0002260,O20250206,2025,2025-05-06,Redação,P023,Intensivo ENEM,Revisão Redação,120,
L0002261,O20250206,2025,2025-05-26,Redação,P023,Intensivo ENEM,Correção de simulado Redação,60,Híbrido
L0002262,O20250206,2025,2025-06-21,Redação,P023,Intensivo ENEM,Correção de simulado Redação,50,online
L0002263,O20250206,2025,2025-06-16,Redação,P023,Intensivo ENEM,Resolução de questões Redação,60,
L0002264,O20250206,2025,2025-07-19,Redação,P023,Intensivo ENEM,Correção de simulado Redação,,
L0002265,O20250206,2025,2025-07-02,Redação,P023,Intensivo ENEM,Laboratório Redação,60,Presencial
L0002266,O20250207,2025,02-14-2025,Inglês,P027,Intensivo ENEM,Laboratório Inglês,,online
L0002267,O20250207,2025,2025-02-21,Inglês,P027,Intensivo ENEM,Correção de simulado Inglês,50,online
L0002268,O20250207,2025,2025-03-12,Inglês,P027,Intensivo ENEM,Resolução de questões Inglês,90,Híbrido
L0002269,O20250207,2025,2025-03-24,Inglês,P027,Intensivo ENEM,Resolução de questões Inglês,,Online
L0002270,O20250207,2025,2025-04-11,Inglês,P027,Intensivo ENEM,Laboratório Inglês,120,Online
L0002271,O20250207,2025,2025-04-12,Inglês,P027,Intensivo ENEM,Resolução de questões Inglês,120,Presencial
L0002272,O20250207,2025,05-28-2025,Inglês,P027,Intensivo ENEM, Inglês,,Online
L0002273,O20250207,2025,2025-05-18,Inglês,P027,Intensivo ENEM,Resolução de questões Inglês,120,
L0002274,O20250207,2025,2025-06-02,Inglês,P027,Intensivo ENEM,Correção de simulado Inglês,75,Online
L0002275,O20250207,2025,2025-06-01,Inglês,P027,Intensivo ENEM,Aula teórica Inglês,75,Presencial
L0002276,O20250207,2025,2025-07-04,Inglês,P027,Intensivo ENEM,Revisão Inglês,90,
L0002277,O20250207,2025,2025-07-19,Inglês,P027,Intensivo ENEM, Inglês,60,Híbrido
L0002278,O20250207,2025,2025-08-20,Inglês,P027,Intensivo ENEM,Correção de simulado Inglês,90,Presencial
L0002279,O20250208,2025,2025-02-15,Filosofia,P028,Intensivo ENEM,Laboratório Filosofia,,
L0002280,O20250208,2025,2025-02-20,Filosofia,P028,Intensivo ENEM, Filosofia,120,
L0002281,O20250208,2025,2025-03-07,Filosofia,P028,Intensivo ENEM,Correção de simulado Filosofia,75,Online
L0002282,O20250208,2025,2025-03-12,Filosofia,P028,Intensivo ENEM,Resolução de questões Filosofia,50,online
L0002283,O20250208,2025,2025-04-06,Filosofia,P028,Intensivo ENEM,Aula teórica Filosofia,50,Presencial
L0002284,O20250208,2025,2025-04-04,Filosofia,P028,Intensivo ENEM,Correção de simulado Filosofia,120,
L0002285,O20250208,2025,2025-05-17,Filosofia,P028,Intensivo ENEM,Resolução de questões Filosofia,90,
L0002286,O20250208,2025,2025-05-14,Filosofia,P028,Intensivo ENEM,Revisão Filosofia,120,Presencial
L0002287,O20250208,2025,2025-06-03,Filosofia,P028,Intensivo ENEM,Resolução de questões Filosofia,50,Presencial
L0002288,O20250208,2025,2025-06-21,Filosofia,P028,Intensivo ENEM,Aula teórica Filosofia,,Híbrido
L0002289,O20250208,2025,2025-07-12,Filosofia,P028,Intensivo ENEM,Aula teórica Filosofia,75,Online
L0002290,O20250209,2025,2025-02-02,Sociologia,P034,Intensivo ENEM, Sociologia,120,Online
L0002291,O20250209,2025,2025/02/28,Sociologia,P034,Intensivo ENEM, Sociologia,60,
L0002292,O20250209,2025,2025-03-27,Sociologia,P034,Intensivo ENEM, Sociologia,90,Presencial
L0002293,O20250209,2025,2025-03-23,Sociologia,P034,Intensivo ENEM,Laboratório Sociologia,120,
L0002294,O20250209,2025,2025-04-27,Sociologia,P034,Intensivo ENEM,Correção de simulado Sociologia,75,Online
L0002295,O20250209,2025,2025-04-18,Sociologia,P034,Intensivo ENEM,Laboratório Sociologia,75,Presencial
L0002296,O20250209,2025,05-24-2025,Sociologia,P034,Intensivo ENEM,Laboratório Sociologia,120,
L0002297,O20250209,2025,2025-05-24,Sociologia,P034,Intensivo ENEM,Laboratório Sociologia,60,Presencial
L0002298,O20250210,2025,18/02/2025,Matemática,P002,Revisão Final,Resolução de questões Matemática,120,Online
L0002299,O20250210,2025,2025/02/16,Matemática,P002,Revisão Final,Aula teórica Matemática,60,Híbrido
L0002300,O20250210,2025,2025-03-22,Matemática,P002,Revisão Final,Aula teórica Matemática,50,Online
L0002301,O20250210,2025,2025-03-06,Matemática,P002,Revisão Final,Resolução de questões Matemática,90,online
L0002302,O20250210,2025,2025-04-25,Matemática,P002,Revisão Final,Laboratório Matemática,60,online
L0002303,O20250210,2025,2025-04-16,Matemática,P002,Revisão Final,Aula teórica Matemática,75,Híbrido
L0002304,O20250210,2025,2025-05-10,Matemática,P002,Revisão Final,Resolução de questões Matemática,50,online
L0002305,O20250210,2025,2025-05-08,Matemática,P002,Revisão Final, Matemática,50,online
L0002306,O20250210,2025,2025-06-12,Matemática,P002,Revisão Final,Revisão Matemática,60,Híbrido
L0002307,O20250210,2025,2025-06-03,Matemática,P002,Revisão Final,Correção de simulado Matemática,75,
L0002308,O20250210,2025,2025-07-07,Matemática,P002,Revisão Final,Correção de simulado Matemática,60,Híbrido
L0002309,O20250210,2025,2025-07-18,Matemática,P002,Revisão Final,Resolução de questões Matemática,120,Presencial
L0002310,O20250210,2025,2025-08-07,Matemática,P002,Revisão Final,Correção de simulado Matemática,75,Online
L0002311,O20250210,2025,2025-08-25,Matemática,P002,Revisão Final, Matemática,90,Presencial
L0002312,O20250211,2025,15/02/2025,Física,P006,Revisão Final, Física,75,Online
L0002313,O20250211,2025,2025-02-24,Física,P006,Revisão Final,Resolução de questões Física,90,Híbrido
L0002314,O20250211,2025,2025-03-06,Física,P006,Revisão Final,Revisão Física,120,Online
L0002315,O20250211,2025,2025-03-17,Física,P006,Revisão Final,Correção de simulado Física,90,Híbrido
L0002316,O20250211,2025,2025/04/26,Física,P006,Revisão Final,Revisão Física,60,Híbrido
L0002317,O20250211,2025,2025-04-21,Física,P006,Revisão Final, Física,75,Presencial
L0002318,O20250211,2025,2025-05-02,Física,P006,Revisão Final,Correção de simulado Física,75,Online
L0002319,O20250211,2025,2025-05-11,Física,P006,Revisão Final,Resolução de questões Física,,Online
L0002320,O20250211,2025,2025-06-19,Física,P006,Revisão Final,Resolução de questões Física,60,Online
L0002321,O20250211,2025,2025-06-11,Física,P006,Revisão Final,Correção de simulado Física,50,Presencial
L0002322,O20250211,2025,2025-07-10,Física,P006,Revisão Final, Física,75,Híbrido
L0002323,O20250212,2025,2025-02-02,Química,P008,Revisão Final,Aula teórica Química,75,Híbrido
L0002324,O20250212,2025,2025-02-18,Química,P008,Revisão Final,Aula teórica Química,75,Online
L0002325,O20250212,2025,2025-03-13,Química,P008,Revisão Final,Correção de simulado Química,90,Presencial
L0002326,O20250212,2025,2025-03-10,Química,P008,Revisão Final,Laboratório Química,90,online
L0002327,O20250212,2025,2025-04-15,Química,P008,Revisão Final,Resolução de questões Química,120,
L0002328,O20250212,2025,2025-04-28,Química,P008,Revisão Final,Resolução de questões Química,75,Híbrido
L0002329,O20250212,2025,2025-05-06,Química,P008,Revisão Final, Química,50,Híbrido
L0002330,O20250212,2025,2025-05-25,Química,P008,Revisão Final, Química,120,Online
L0002331,O20250212,2025,2025-06-18,Química,P008,Revisão Final,Revisão Química,,Presencial
L0002332,O20250212,2025,2025-06-16,Química,P008,Revisão Final,Resolução de questões Química,75,Online
L0002333,O20250212,2025,2025-07-27,Química,P008,Revisão Final,Resolução de questões Química,50,online
L0002334,O20250213,2025,2025-02-10,Biologia,P013,Revisão Final,Aula teórica Biologia,75,Híbrido
L0002335,O20250213,2025,2025-02-26,Biologia,P013,Revisão Final, Biologia,75,Híbrido
L0002336,O20250213,2025,2025-03-02,Biologia,P013,Revisão Final,Laboratório Biologia,50,
L0002337,O20250213,2025,2025-03-24,Biologia,P013,Revisão Final,Correção de simulado Biologia,60,online
L0002338,O20250213,2025,2025-04-24,Biologia,P013,Revisão Final,Resolução de questões Biologia,,
L0002339,O20250213,2025,2025-04-26,Biologia,P013,Revisão Final,Laboratório Biologia,90,Híbrido
L0002340,O20250213,2025,2025-05-24,Biologia,P013,Revisão Final, Biologia,120,Híbrido
L0002341,O20250213,2025,2025-05-12,Biologia,P013,Revisão Final,Correção de simulado Biologia,75,Online
L0002342,O20250213,2025,2025-06-14,Biologia,P013,Revisão Final,Correção de simulado Biologia,120,online
L0002343,O20250213,2025,2025-06-26,Biologia,P013,Revisão Final,Resolução de questões Biologia,,Online
L0002344,O20250213,2025,2025-07-02,Biologia,P013,Revisão Final,Revisão Biologia,,Presencial
L0002345,O20250213,2025,2025-07-26,Biologia,P013,Revisão Final,Revisão Biologia,,Presencial
L0002346,O20250214,2025,2025-02-21,História,P015,Revisão Final,Revisão História,120,Online
L0002347,O20250214,2025,2025-02-09,História,P015,Revisão Final, História,50,Online
L0002348,O20250214,2025,2025-03-06,História,P015,Revisão Final,Aula teórica História,75,Online
L0002349,O20250214,2025,03-15-2025,História,P015,Revisão Final, História,50,online
L0002350,O20250214,2025,2025-04-26,História,P015,Revisão Final,Resolução de questões História,120,Híbrido
L0002351,O20250214,2025,2025-04-14,História,P015,Revisão Final,Resolução de questões História,120,Presencial
L0002352,O20250214,2025,2025-05-15,História,P015,Revisão Final,Resolução de questões História,50,online
L0002353,O20250214,2025,2025-05-05,História,P015,Revisão Final,Revisão História,60,Presencial
L0002354,O20250214,2025,2025-06-05,História,P015,Revisão Final,Aula teórica História,90,online
L0002355,O20250214,2025,2025-06-11,História,P015,Revisão Final, História,,Online
L0002356,O20250214,2025,2025-07-13,História,P015,Revisão Final,Resolução de questões História,60,online
L0002357,O20250215,2025,2025-02-12,Geografia,P018,Revisão Final,Correção de simulado Geografia,50,
L0002358,O20250215,2025,2025-02-18,Geografia,P018,Revisão Final, Geografia,75,online
L0002359,O20250215,2025,2025-03-16,Geografia,P018,Revisão Final,Resolução de questões Geografia,90,online
L0002360,O20250215,2025,2025-03-08,Geografia,P018,Revisão Final,Revisão Geografia,60,Online
L0002361,O20250215,2025,2025-04-28,Geografia,P018,Revisão Final,Revisão Geografia,50,Híbrido
L0002362,O20250215,2025,2025-04-06,Geografia,P018,Revisão Final,Resolução de questões Geografia,50,Híbrido
L0002363,O20250215,2025,2025-05-11,Geografia,P018,Revisão Final,Correção de simulado Geografia,120,
L0002364,O20250215,2025,2025-05-09,Geografia,P018,Revisão Final,Correção de simulado Geografia,60,Presencial
L0002365,O20250215,2025,2025-06-12,Geografia,P018,Revisão Final, Geografia,75,
L0002366,O20250215,2025,2025-06-20,Geografia,P018,Revisão Final,Correção de simulado Geografia,75,Presencial
L0002367,O20250215,2025,2025-07-27,Geografia,P018,Revisão Final,Aula teórica Geografia,120,Online
L0002368,O20250215,2025,2025-07-05,Geografia,P018,Revisão Final,Aula teórica Geografia,120,online
L0002369,O20250215,2025,2025-08-02,Geografia,P018,Revisão Final,Laboratório Geografia,90,Presencial
L0002370,O20250215,2025,2025-08-18,Geografia,P018,Revisão Final,Correção de simulado Geografia,90,online
L0002371,O20250216,2025,2025-02-04,Português,P019,Revisão Final,Aula teórica Português,50,Presencial
L0002372,O20250216,2025,2025-02-08,Português,P019,Revisão Final,Resolução de questões Português,50,
L0002373,O20250216,2025,2025-03-03,Português,P019,Revisão Final,Resolução de questões Português,,
L0002374,O20250216,2025,2025-03-02,Português,P019,Revisão Final,Laboratório Português,50,Presencial
L0002375,O20250216,2025,2025-04-06,Português,P019,Revisão Final,Laboratório Português,90,Híbrido
L0002376,O20250216,2025,2025-04-03,Português,P019,Revisão Final,Laboratório Português,60,Híbrido
L0002377,O20250216,2025,2025-05-26,Português,P019,Revisão Final,Aula teórica Português,75,Online
L0002378,O20250216,2025,2025-05-17,Português,P019,Revisão Final,Correção de simulado Português,90,
L0002379,O20250217,2025,2025-02-06,Redação,P022,Revisão Final,Aula teórica Redação,90,Híbrido
L0002380,O20250217,2025,2025-02-17,Redação,P022,Revisão Final,Revisão Redação,50,Híbrido
L0002381,O20250217,2025,2025-03-11,Redação,P022,Revisão Final, Redação,,Híbrido
L0002382,O20250217,2025,2025-03-01,Redação,P022,Revisão Final, Redação,,Híbrido
L0002383,O20250217,2025,2025-04-05,Redação,P022,Revisão Final,Revisão Redação,,Híbrido
L0002384,O20250217,2025,2025-04-26,Redação,P022,Revisão Final, Redação,120,Online
L0002385,O20250217,2025,2025-05-06,Redação,P022,Revisão Final,Laboratório Redação,60,Online
L0002386,O20250217,2025,2025-05-04,Redação,P022,Revisão Final,Aula teórica Redação,,Híbrido
L0002387,O20250217,2025,2025-06-23,Redação,P022,Revisão Final,Aula teórica Redação,90,online
L0002388,O20250217,2025,2025-06-16,Redação,P022,Revisão Final,Laboratório Redação,120,Online
L0002389,O20250217,2025,2025-07-16,Redação,P022,Revisão Final,Laboratório Redação,50,Online
L0002390,O20250218,2025,2025-02-11,Inglês,P024,Revisão Final,Laboratório Inglês,,
L0002391,O20250218,2025,2025-02-23,Inglês,P024,Revisão Final,Correção de simulado Inglês,90,online
L0002392,O20250218,2025,02/03/2025,Inglês,P024,Revisão Final,Aula teórica Inglês,120,Presencial
L0002393,O20250218,2025,2025-03-10,Inglês,P024,Revisão Final,Correção de simulado Inglês,60,Presencial
L0002394,O20250218,2025,2025-04-25,Inglês,P024,Revisão Final, Inglês,120,online
L0002395,O20250218,2025,2025-04-06,Inglês,P024,Revisão Final,Resolução de questões Inglês,50,
L0002396,O20250218,2025,2025-05-20,Inglês,P024,Revisão Final,Correção de simulado Inglês,90,
L0002397,O20250218,2025,2025-05-10,Inglês,P024,Revisão Final,Revisão Inglês,60,Online
L0002398,O20250219,2025,2025-02-10,Filosofia,P030,Revisão Final,Laboratório Filosofia,60,online
L0002399,O20250219,2025,15/02/2025,Filosofia,P030,Revisão Final, Filosofia,50,Híbrido
L0002400,O20250219,2025,2025-03-02,Filosofia,P030,Revisão Final,Laboratório Filosofia,60,
