matricula_id,aluno_id,oferta_id,ano,materia_declarada,data_matricula,bolsa_percentual,status_matricula,nota_diagnostico,origem_captacao
M0007660,A00649,O20240146,2024,Química,2024-02-06,0,Ativa,63.2,Google
M0007661,A00649,O20240151,2024,Redação,2024-01-17,10,Concluída,69.6,Google
M0007662,A00649,O20240154,2024,Sociologia,2024-04-14,10,Concluída,32.9,Instagram
M0007663,A00649,O20250180,2025,Biologia,2025-03-14,30,concluida,36.2,Feira escolar
M0007664,A00649,O20250178,2025,Física,2025-03-23,0,Concluída,45.8,Indicação
M0007665,A00649,O20250182,2025,Geografia,2025-03-07,0,Ativa,55.9,Instagram
M0007666,A00649,O20250181,2025,História,2025-02-14,30,Concluída,54.3,WhatsApp
M0007667,A00649,O20250185,2025,Inglês,2025-04-04,20,Concluída,42.8,Feira escolar
M0007668,A00649,O20250177,2025,Matemática,2025-01-17,25,Ativa,73.1,Feira escolar
M0007669,A00649,O20250183,2025,Português,2025-02-14,30,,48.9,Indicação
M0007670,A00649,O20250179,2025,Química,2025-04-02,0,Concluída,60.1,WhatsApp
M0007671,A00649,O20250184,2025,Redação,2025-01-27,0,Concluída,77.8,
M0007672,A00649,O20250187,2025,Sociologia,2025-02-23,10,Ativa,63.4,WhatsApp
M0007673,A00650,O20220076,2022,Filosofia,2022-03-10,50,Ativa,62.1,Google
M0007674,A00650,O20220068,2022,Física,2022-02-15,0,Concluída,44.0,Instagram
M0007675,A00650,O20220071,2022,História,2022-04-18,20,Concluída,70.3,Indicação
M0007676,A00650,O20220075,2022,Inglês,2022-02-17,10,Concluída,60.7,
M0007677,A00650,O20220067,2022,Matemática,2022-02-02,15,Concluída,68.8,Indicação
M0007678,A00650,O20220073,2022,Português,2022-04-26,30,Ativa,50.5,Google
M0007679,A00650,O20220069,2022,Química,2022-03-11,30,Concluída,39.6,Instagram
M0007680,A00650,O20220074,2022,Redação,2022-01-06,15,Concluída,64.0,WhatsApp
M0007681,A00650,O20220077,2022,Sociologia,2022-03-23,25,concluida,61.1,WhatsApp
M0007682,A00650,O20230114,2023,Biologia,2023-02-23,15,Concluída,80.9,Instagram
M0007683,A00650,O20230120,2023,Filosofia,2023-03-06,10,Concluída,63.1,Google
M0007684,A00650,O20230112,2023,Física,2023-02-08,25,Ativa,44.0,Indicação
M0007685,A00650,O20230116,2023,Geografia,2023-02-21,30,Concluída,51.1,Google
M0007686,A00650,O20230115,2023,História,2023-04-02,10,Concluída,46.5,Indicação
M0007687,A00650,O20230119,2023,Inglês,2023-02-24,0,Concluída,52.4,Feira escolar
M0007688,A00650,O20230111,2023,Matemática,2023-04-17,50,Trancada,60.9,Indicação
M0007689,A00650,O20230117,2023,Português,2023-02-13,10,Ativa,59.4,WhatsApp
M0007690,A00650,O20230113,2023,Química,2023-04-15,0,Concluída,74.7,Feira escolar
M0007691,A00650,O20230118,2023,Redação,03-04-2023,15,Ativa,57.0,Google
M0007692,A00650,O20230121,2023,Sociologia,2023-01-24,0,Cancelada,61.2,Google
M0007693,A00651,O20220048,2022,Biologia,2022-04-28,30,Concluída,47.5,Instagram
M0007694,A00651,O20220054,2022,Filosofia,12/01/2022,0,Concluída,19.2,Feira escolar
M0007695,A00651,O20220046,2022,Física,2022-03-17,0,Concluída,51.4,Feira escolar
M0007696,A00651,O20220050,2022,Geografia,2022-01-16,20,Concluída,34.0,WhatsApp
M0007697,A00651,O20220049,2022,História,2022-02-22,30,Concluída,59.2,Instagram
M0007698,A00651,O20220053,2022,Inglês,2022-03-09,0,Concluída,50.0,Instagram
M0007699,A00651,O20220045,2022,Matemática,2022-01-22,30,Concluída,51.4,Feira escolar
M0007700,A00651,O20220051,2022,Português,2022-01-13,30,Concluída,45.6,
M0007701,A00651,O20220047,2022,Química,2022-04-15,50,concluida,81.5,Instagram
M0007702,A00651,O20220052,2022,Redação,2022-04-24,30,Concluída,37.6,Google
M0007703,A00652,O20210004,2021,Biologia,2021-04-05,30,Ativa,66.1,Indicação
M0007704,A00652,O20210010,2021,FILOSOFIA,2021-03-13,25,Concluída,57.5,
M0007705,A00652,O20210002,2021,Física,2021-01-27,0,Ativa,55.9,Indicação
M0007706,A00652,O20210006,2021,Geografia,2021-03-21,0,Concluída,67.8,WhatsApp
M0007707,A00652,O20210009,2021,Inglês,2021-02-15,50,Concluída,94.1,Google
M0007708,A00652,O20210001,2021,Matemática,2021-03-13,10,concluida,48.3,Feira escolar
M0007709,A00652,O20210007,2021,Português,2021-04-01,0,Cancelada,49.5,Indicação
M0007710,A00652,O20210003,2021,Química,2021-01-18,0,Concluída,55.6,Indicação
M0007711,A00652,O20210008,2021,Redação,01/03/2021,50,Concluída,46.8,Google
M0007712,A00653,O20240169,2024,BIOLOGIA,2024-01-12,10,Concluída,81.9,Instagram
M0007713,A00653,O20240175,2024,Filosofia,2024-02-21,50,Ativa,57.4,Indicação
M0007714,A00653,O20240167,2024,Física,2024-01-11,,Ativa,57.9,Indicação
M0007715,A00653,O20240171,2024,Geografia,2024-01-07,0,Concluída,43.0,Feira escolar
M0007716,A00653,O20240170,2024,História,2024-01-13,0,Concluída,67.7,Feira escolar
M0007717,A00653,O20240174,2024,Inglês,2024-02-18,25,Concluída,69.0,Google
M0007718,A00653,O20240166,2024,Matemática,2024-02-27,20,Concluída,69.4,Google
M0007719,A00653,O20240172,2024,Português,2024-01-16,25,Concluída,72.9,Feira escolar
M0007720,A00653,O20240173,2024,Redação,2024-01-04,0,Ativa,72.8,Google
M0007721,A00653,O20240176,2024,Sociologia,2024/03/15,10,Concluída,56.7,Feira escolar
M0007722,A00654,O20220070,2022,Biologia,2022-01-16,0,Concluída,56.9,Indicação
M0007723,A00654,O20220068,2022,Física,2022-04-07,50,Concluída,42.9,
M0007724,A00654,O20220072,2022,Geografia,2022-03-23,15,,62.4,Indicação
M0007725,A00654,O20220075,2022,Inglês,2022-01-18,25,Concluída,74.1,
M0007726,A00654,O20220067,2022,Matemática,2022/04/06,0,Concluída,63.1,Google
M0007727,A00654,O20220073,2022,Português,2022-04-22,50,Cancelada,81.5,Indicação
M0007728,A00654,O20220069,2022,Química,2022-03-05,25,Trancada,62.3,Indicação
M0007729,A00654,O20220074,2022,Redação,2022-04-14,50,Concluída,55.4,Google
M0007730,A00654,O20220077,2022,Sociologia,2022-03-18,20,Concluída,61.9,
M0007731,A00654,O20230092,2023,Biologia,2023-03-14,0,Cancelada,53.3,Instagram
M0007732,A00654,O20230094,2023,Geografia,2023-01-18,20,Ativa,78.7,
M0007733,A00654,O20230093,2023,História,2023-04-08,10,Concluída,74.0,WhatsApp
M0007734,A00654,O20230097,2023,Inglês,2023-04-23,50,Concluída,43.6,Indicação
M0007735,A00654,O20230089,2023,Matemática,2023-03-13,,Concluída,62.7,Feira escolar
M0007736,A00654,O20230095,2023,Português,2023-02-01,25,Concluída,80.1,Instagram
M0007737,A00654,O20230091,2023,Química,2023-02-02,0,Ativa,54.7,
M0007738,A00654,O20230096,2023,Redação,2023-02-08,,Concluída,45.1,Indicação
M0007739,A00654,O20230099,2023,SOCIOLOGIA,2023-01-16,0,Concluída,61.3,Indicação
M0007740,A00655,O20250180,2025,BIOLOGIA,2025-02-26,0,Concluída,30.7,Feira escolar
M0007741,A00655,O20250182,2025,Geografia,2025-04-18,15,Ativa,33.1,
M0007742,A00655,O20250181,2025,História,2025-02-20,25,Concluída,77.5,Indicação
M0007743,A00655,O20250185,2025,Inglês,2025-03-11,,Ativa,41.9,Instagram
M0007744,A00655,O20250177,2025,Matemática,2025-01-17,0,Concluída,39.7,Indicação
M0007745,A00655,O20250183,2025,Português,2025-03-22,,Cancelada,46.3,
M0007746,A00655,O20250179,2025,QUÍMICA,2025-02-15,,Concluída,52.9,Google
M0007747,A00655,O20250184,2025,Redação,2025-03-24,0,Cancelada,60.6,Instagram
M0007748,A00655,O20250187,2025,Sociologia,2025-03-24,0,Concluída,66.5,WhatsApp
M0007749,A00656,O20250180,2025,BIOLOGIA,2025-04-25,10,Concluída,46.6,WhatsApp
M0007750,A00656,O20250186,2025,Filosofia,2025-02-15,30,Concluída,61.1,WhatsApp
M0007751,A00656,O20250181,2025,História,2025-04-20,0,Ativa,62.1,Instagram
M0007752,A00656,O20250177,2025,Matemática,2025-03-13,,Ativa,57.2,Instagram
M0007753,A00656,O20250183,2025,Português,2025-01-12,,Concluída,58.3,Feira escolar
M0007754,A00656,O20250179,2025,Química,2025-04-06,10,Concluída,63.1,Feira escolar
M0007755,A00656,O20250184,2025,Redação,2025-01-17,0,Concluída,44.2,Google
M0007756,A00656,O20250187,2025,Sociologia,2025-02-11,,concluida,48.8,WhatsApp
M0007757,A00657,O20240136,2024,Biologia,2024-01-07,25,Concluída,55.8,Feira escolar
M0007758,A00657,O20240138,2024,Geografia,2024-01-26,,Ativa,50.1,
M0007759,A00657,O20240137,2024,História,2024-01-28,15,Concluída,59.3,
M0007760,A00657,O20240141,2024,Inglês,2024-02-07,0,Concluída,61.5,Feira escolar
M0007761,A00657,O20240133,2024,Matemática,2024-01-06,0,Concluída,70.1,
M0007762,A00657,O20240139,2024,Português,2024-02-26,,Concluída,40.8,Indicação
M0007763,A00657,O20240140,2024,Redação,2024-03-15,15,Cancelada,56.1,Google
M0007764,A00657,O20240143,2024,Sociologia,2024-01-22,10,Concluída,77.6,Google
M0007765,A00658,O20240158,2024,Biologia,2024-03-17,0,Concluída,54.2,Google
M0007766,A00658,O20240164,2024,Filosofia,2024-01-09,30,concluida,63.0,Instagram
M0007767,A00658,O20240156,2024,Física,2024-01-19,30,Cancelada,60.3,Indicação
M0007768,A00658,O20240160,2024,Geografia,2024-04-27,0,Cancelada,71.1,Google
M0007769,A00658,O20240159,2024,História,2024-02-28,,Concluída,28.7,Instagram
M0007770,A00658,O20240155,2024,Matemática,2024-03-09,15,Concluída,73.4,WhatsApp
M0007771,A00658,O20240161,2024,Português,2024-01-10,10,Concluída,60.0,WhatsApp
M0007772,A00658,O20240162,2024,Redação,2024-02-28,30,Cancelada,72.2,Google
M0007773,A00658,O20240165,2024,Sociologia,2024-03-07,10,Concluída,25.2,
M0007774,A00659,O20230114,2023,Biologia,2023-04-28,10,Concluída,45.8,Instagram
M0007775,A00659,O20230120,2023,Filosofia,2023-03-18,20,Concluída,44.7,Feira escolar
M0007776,A00659,O20230112,2023,Física,2023-01-22,0,Concluída,57.9,
M0007777,A00659,O20230116,2023,Geografia,25/02/2023,10,Cancelada,80.0,Indicação
M0007778,A00659,O20230115,2023,História,2023-01-17,25,Concluída,61.6,WhatsApp
M0007779,A00659,O20230119,2023,Inglês,2023-02-17,0,Concluída,67.1,
M0007780,A00659,O20230111,2023,Matemática,2023-02-20,50,Concluída,40.1,
M0007781,A00659,O20230117,2023,Português,2023-03-13,10,Ativa,45.9,
M0007782,A00659,O20230113,2023,Química,2023-04-16,0,Concluída,68.7,Feira escolar
M0007783,A00659,O20230118,2023,Redação,2023-01-25,20,Concluída,81.5,
M0007784,A00659,O20230121,2023,SOCIOLOGIA,2023-04-07,25,Concluída,45.9,Feira escolar
M0007785,A00659,O20240136,2024,Biologia,2024-03-05,0,Concluída,60.3,
M0007786,A00659,O20240142,2024,Filosofia,2024-01-07,0,Concluída,82.2,WhatsApp
M0007787,A00659,O20240134,2024,FÍSICA,2024-03-20,30,,69.7,Feira escolar
M0007788,A00659,O20240138,2024,Geografia,2024-02-15,25,Concluída,77.7,Indicação
M0007789,A00659,O20240141,2024,Ingles,2024-03-08,50,concluida,45.7,
M0007790,A00659,O20240133,2024,Matemática,2024-02-28,10,Concluída,60.0,
M0007791,A00659,O20240139,2024,Português,2024-02-05,20,Concluída,66.0,
M0007792,A00659,O20240135,2024,Química,28/03/2024,0,concluida,53.9,Instagram
M0007793,A00659,O20240140,2024,Redação,2024-01-08,15,Concluída,46.3,Indicação
M0007794,A00659,O20240143,2024,Sociologia,2024-04-23,,Concluída,63.6,Indicação
M0007795,A00660,O20240169,2024,Biologia,2024/02/08,10,Concluída,91.7,
M0007796,A00660,O20240175,2024,Filosofia,2024-02-07,20,Ativa,56.1,Instagram
M0007797,A00660,O20240170,2024,História,2024-02-25,50,Concluída,40.5,Feira escolar
M0007798,A00660,O20240174,2024,Inglês,2024-03-08,50,Concluída,78.2,Feira escolar
M0007799,A00660,O20240166,2024,Matemática,2024-03-25,10,Concluída,60.7,WhatsApp
M0007800,A00660,O20240172,2024,Português,2024-03-05,0,Ativa,63.3,Indicação
M0007801,A00660,O20240168,2024,Química,01-12-2024,0,Concluída,60.4,Instagram
M0007802,A00660,O20240173,2024,Redação,2024-02-05,,Ativa,82.8,WhatsApp
M0007803,A00660,O20240176,2024,Sociologia,2024-04-17,20,Ativa,36.4,Instagram
M0007804,A00660,O20250213,2025,Biologia,2025-03-08,30,Concluída,68.8,WhatsApp
M0007805,A00660,O20250219,2025,Filosofia,02/01/2025,0,Concluída,69.7,Google
M0007806,A00660,O20250211,2025,Física,2025-02-04,25,concluida,51.3,WhatsApp
M0007807,A00660,O20250215,2025,Geografia,02-03-2025,,Concluída,61.6,WhatsApp
M0007808,A00660,O20250214,2025,História,2025-02-18,15,Ativa,59.5,Instagram
M0007809,A00660,O20250218,2025,Inglês,2025-01-24,0,Ativa,87.2,WhatsApp
M0007810,A00660,O20250210,2025,Matemática,2025/03/27,25,Concluída,47.4,Instagram
M0007811,A00660,O20250216,2025,Português,2025-02-11,30,Concluída,60.5,Indicação
M0007812,A00660,O20250212,2025,Química,2025-04-07,10,Concluída,69.3,Indicação
M0007813,A00660,O20250217,2025,Redação,2025-01-07,10,Ativa,53.1,Google
M0007814,A00660,O20250220,2025,SOCIOLOGIA,2025-01-23,0,Concluída,46.1,Google
M0007815,A00661,O20220048,2022,Biologia,2022-03-15,0,Trancada,63.5,Indicação
M0007816,A00661,O20220054,2022,Filosofia,2022-01-07,0,Concluída,41.0,Instagram
M0007817,A00661,O20220046,2022,Física,2022-02-13,20,Concluída,33.1,Feira escolar
M0007818,A00661,O20220053,2022,Inglês,2022-03-14,30,Concluída,69.5,Google
M0007819,A00661,O20220045,2022,Matemática,2022-01-02,10,Concluída,57.8,
M0007820,A00661,O20220051,2022,Português,2022-04-16,0,Concluída,39.0,Indicação
M0007821,A00661,O20220052,2022,Redação,2022-01-27,0,Ativa,46.3,Instagram
M0007822,A00661,O20220055,2022,Sociologia,2022-01-27,30,Concluída,46.6,
M0007823,A00662,O20220048,2022,Biologia,2022-01-18,0,Concluída,64.5,Google
M0007824,A00662,O20220054,2022,Filosofia,2022-01-04,20,Ativa,70.8,Google
M0007825,A00662,O20220046,2022,Física,08/03/2022,0,Ativa,54.7,Indicação
M0007826,A00662,O20220050,2022,Geografia,2022-03-22,0,Concluída,50.1,
M0007827,A00662,O20220045,2022,Matemática,2022-01-22,15,Concluída,52.1,Google
M0007828,A00662,O20220051,2022,Português,2022-02-09,0,Trancada,48.3,
M0007829,A00662,O20220047,2022,Química,2022-02-13,,Concluída,53.1,Google
M0007830,A00662,O20220052,2022,Redação,2022-03-11,,Concluída,45.0,
M0007831,A00662,O20220055,2022,Sociologia,2022-04-22,50,Concluída,36.4,Google
M0007832,A00663,O20250180,2025,Biologia,2025-02-03,0,Concluída,59.9,
M0007833,A00663,O20250186,2025,Filosofia,07/03/2025,,Ativa,67.1,Instagram
M0007834,A00663,O20250178,2025,Física,2025-01-06,0,Concluída,82.9,Feira escolar
M0007835,A00663,O20250182,2025,Geografia,2025-02-20,0,Concluída,59.8,WhatsApp
M0007836,A00663,O20250181,2025,Historia,2025-01-18,50,Concluída,55.5,Feira escolar
M0007837,A00663,O20250185,2025,Inglês,2025-03-19,0,Ativa,69.7,Instagram
M0007838,A00663,O20250177,2025,Matemática,2025-02-07,,Concluída,47.7,Indicação
M0007839,A00663,O20250183,2025,Português,2025-01-04,50,Concluída,32.4,Google
M0007840,A00663,O20250179,2025,Química,2025-04-11,20,Concluída,75.7,
M0007841,A00663,O20250184,2025,Redação,2025-03-25,10,Concluída,66.7,WhatsApp
M0007842,A00663,O20250187,2025,Sociologia,2025-01-02,50,Concluída,42.3,Google
M0007843,A00664,O20250202,2025,Biologia,2025/01/13,0,Concluída,45.8,Feira escolar
M0007844,A00664,O20250208,2025,Filosofia,2025-03-24,0,Ativa,72.2,Instagram
M0007845,A00664,O20250200,2025,Física,2025-03-22,0,Concluída,45.3,Indicação
M0007846,A00664,O20250204,2025,Geografia,2025-01-25,0,Concluída,76.7,Indicação
M0007847,A00664,O20250203,2025,História,2025-03-03,0,Concluída,85.6,Feira escolar
M0007848,A00664,O20250199,2025,Matemática,2025-01-27,0,Concluída,82.6,Instagram
M0007849,A00664,O20250205,2025,Português,11/03/2025,20,Ativa,44.4,Google
M0007850,A00664,O20250201,2025,Química,04-16-2025,,Trancada,50.2,
M0007851,A00664,O20250206,2025,Redação,2025-01-21,,concluida,40.5,WhatsApp
M0007852,A00664,O20250209,2025,Sociologia,2025-01-09,10,Concluída,52.2,Instagram
M0007853,A00665,O20220048,2022,Biologia,2022-04-02,30,Ativa,62.7,Feira escolar
M0007854,A00665,O20220054,2022,Filosofia,2022-01-01,0,Concluída,35.4,Instagram
M0007855,A00665,O20220046,2022,Física,2022-04-26,0,Ativa,39.6,Indicação
M0007856,A00665,O20220050,2022,Geografia,2022-01-21,25,Concluída,54.5,Feira escolar
M0007857,A00665,O20220049,2022,História,2022-04-24,0,Trancada,67.4,Indicação
M0007858,A00665,O20220053,2022,Inglês,2022-03-22,30,Cancelada,55.5,Instagram
M0007859,A00665,O20220045,2022,Matemática,2022-04-01,30,Concluída,67.7,Feira escolar
M0007860,A00665,O20220051,2022,Português,2022-01-17,25,Ativa,53.4,Instagram
M0007861,A00665,O20220047,2022,Química,2022-04-01,25,Ativa,47.7,Indicação
M0007862,A00665,O20220052,2022,Redação,2022-03-14,25,Trancada,50.9,Feira escolar
M0007863,A00665,O20220055,2022,Sociologia,2022-02-20,0,Concluída,51.9,Indicação
M0007864,A00666,O20230103,2023,Biologia,2023-03-08,0,Concluída,61.0,Google
M0007865,A00666,O20230109,2023,Filosofia,2023-01-28,50,Concluída,55.7,Feira escolar
M0007866,A00666,O20230101,2023,Física,2023-04-14,20,Ativa,78.8,WhatsApp
M0007867,A00666,O20230105,2023,Geografia,2023-04-15,25,Concluída,76.8,Indicação
M0007868,A00666,O20230104,2023,História,2023-03-25,,Concluída,53.0,Indicação
M0007869,A00666,O20230108,2023,Inglês,2023-02-18,30,Ativa,68.9,WhatsApp
M0007870,A00666,O20230100,2023,Matemática,2023/04/22,50,Concluída,55.7,Feira escolar
M0007871,A00666,O20230106,2023,Português,2023-02-05,20,Concluída,69.2,Indicação
M0007872,A00666,O20230102,2023,Química,2023-01-22,15,Concluída,78.2,
M0007873,A00666,O20230107,2023,Redação,2023-03-26,30,Concluída,44.8,Indicação
M0007874,A00666,O20230110,2023,Sociologia,2023-01-09,15,Concluída,39.4,Feira escolar
M0007875,A00666,O20240136,2024,Biologia,2024-01-18,0,Concluída,55.3,Google
M0007876,A00666,O20240142,2024,Filosofia,2024-03-16,0,Concluída,62.5,Feira escolar
M0007877,A00666,O20240138,2024,Geografia,2024-02-12,,concluida,58.1,Google
M0007878,A00666,O20240133,2024,Matemática,2024-02-09,50,Concluída,53.5,WhatsApp
M0007879,A00666,O20240139,2024,Português,2024-03-12,0,concluida,46.4,
M0007880,A00666,O20240135,2024,Química,2024-04-05,10,Concluída,57.4,Google
M0007881,A00666,O20240140,2024,Redação,2024-04-15,0,Concluída,62.1,Indicação
M0007882,A00666,O20240143,2024,Sociologia,2024-03-21,15,Concluída,60.0,
M0007883,A00666,O20250180,2025,Biologia,02-05-2025,0,Concluída,54.1,Instagram
M0007884,A00666,O20250186,2025,Filosofia,23/02/2025,0,Ativa,85.9,Instagram
M0007885,A00666,O20250178,2025,Física,09/04/2025,0,Concluída,59.2,WhatsApp
M0007886,A00666,O20250182,2025,Geografia,2025-04-18,0,Concluída,42.0,Google
M0007887,A00666,O20250185,2025,Inglês,2025-04-17,0,Ativa,50.2,Google
M0007888,A00666,O20250177,2025,Matemática,2025-03-01,10,Concluída,49.5,Google
M0007889,A00666,O20250183,2025,PORTUGUÊS,2025-01-16,0,Concluída,58.2,Instagram
M0007890,A00666,O20250179,2025,Química,2025-01-26,20,Ativa,84.5,Google
M0007891,A00666,O20250184,2025,Redação,16/01/2025,30,Concluída,45.9,Feira escolar
M0007892,A00666,O20250187,2025,Sociologia,2025-01-22,15,Concluída,24.0,Instagram
M0007893,A00667,O20240136,2024,Biologia,2024-01-27,20,Concluída,51.2,Google
M0007894,A00667,O20240142,2024,Filosofia,2024-01-02,0,concluida,71.6,Google
M0007895,A00667,O20240134,2024,Física,2024-01-03,10,Concluída,42.0,WhatsApp
M0007896,A00667,O20240138,2024,GEOGRAFIA,2024-03-04,0,Ativa,63.3,Google
M0007897,A00667,O20240137,2024,História,2024-04-07,25,Concluída,56.3,WhatsApp
M0007898,A00667,O20240141,2024,Inglês,2024-02-28,15,,59.7,Instagram
M0007899,A00667,O20240133,2024,Matemática,2024-03-17,20,Cancelada,63.3,
M0007900,A00667,O20240139,2024,Português,2024-02-24,10,Concluída,36.8,
M0007901,A00667,O20240135,2024,Química,2024-03-15,0,Ativa,52.6,WhatsApp
M0007902,A00667,O20240140,2024,Redação,2024-01-16,,Concluída,69.4,Indicação
M0007903,A00667,O20240143,2024,Sociologia,2024-02-26,20,Ativa,35.3,Feira escolar
M0007904,A00668,O20240142,2024,Filosofia,2024/04/05,20,Concluída,74.9,Instagram
M0007905,A00668,O20240134,2024,Física,2024-03-26,15,Concluída,43.6,WhatsApp
M0007906,A00668,O20240138,2024,Geografia,2024-01-04,20,Concluída,39.2,
M0007907,A00668,O20240133,2024,Matemática,02-07-2024,0,Concluída,54.3,WhatsApp
M0007908,A00668,O20240139,2024,Português,2024-03-24,0,Cancelada,44.4,
M0007909,A00668,O20240135,2024,Química,2024/02/20,10,Concluída,72.8,Feira escolar
M0007910,A00668,O20240140,2024,Redação,2024-02-08,30,Ativa,31.6,Instagram
M0007911,A00668,O20240143,2024,Sociologia,2024-03-09,0,Concluída,65.6,Instagram
M0007912,A00669,O20250202,2025,Biologia,2025-04-02,25,Concluída,68.9,Instagram
M0007913,A00669,O20250208,2025,Filosofia,2025-01-05,10,Cancelada,51.8,Feira escolar
M0007914,A00669,O20250204,2025,Geografia,2025-04-04,30,Concluída,72.3,Indicação
M0007915,A00669,O20250203,2025,História,2025-04-03,30,Cancelada,53.7,Instagram
M0007916,A00669,O20250207,2025,Inglês,2025-01-21,,Concluída,59.0,
M0007917,A00669,O20250199,2025,Matemática,2025/04/09,10,Concluída,74.4,Indicação
M0007918,A00669,O20250205,2025,Portugues,2025-02-27,15,Concluída,57.3,WhatsApp
M0007919,A00669,O20250201,2025,Química,2025-02-11,,Ativa,65.6,WhatsApp
M0007920,A00669,O20250206,2025,Redação,2025-01-17,50,Concluída,54.9,Instagram
M0007921,A00669,O20250209,2025,Sociologia,2025-03-28,15,Concluída,59.6,WhatsApp
