presenca_id,aula_id,aluno_id,status_presenca,atraso_min,justificativa
PA000072750,L0002326,A00432,Presente,0,
PA000072751,L0002326,A00519,Presente,,
PA000072752,L0002326,A00570,Presente,10,
PA000072753,L0002326,A00602,Presente,0,
PA000072754,L0002326,A00632,Ausente,,Problema de transporte
PA000072755,L0002326,A00647,Justificado,,Atestado
PA000072756,L0002326,A00660,Presente,15,
PA000072757,L0002326,A00684,Justificado,,Conflito de horário
PA000072758,L0002326,A00706,Presente,30,
PA000072759,L0002326,A00749,Presente,30,
PA000072760,L0002326,A00751,Ausente,,Atestado
PA000072761,L0002326,A00768,Presente,15,
PA000072762,L0002327,A00100,Presente,0,
PA000072763,L0002327,A00220,Presente,5,
PA000072764,L0002327,A00238,Presente,30,
PA000072765,L0002327,A00263,Presente,15,
PA000072766,L0002327,A00267,Presente,10,
PA000072767,L0002327,A00274,Ausente,,Motivo familiar
PA000072768,L0002327,A00341,Ausente,,Conflito de horário
PA000072769,L0002327,A00423,Presente,0,
PA000072770,L0002327,A00424,Presente,,
PA000072771,L0002327,A00429,Presente,20,
PA000072772,L0002327,A00432,Presente,30,
PA000072773,L0002327,A00472,Presente,30,
PA000072774,L0002327,A00570,Ausente,,Atestado
PA000072775,L0002327,A00584,Presente,20,
PA000072776,L0002327,A00632,Presente,0,
PA000072777,L0002327,A00660,Presente,10,
PA000072778,L0002327,A00706,Presente,0,
PA000072779,L0002327,A00749,Presente,5,
PA000072780,L0002327,A00751,Presente,0,
PA000072781,L0002327,A00768,Presente,20,
PA000072782,L0002328,A00100,Ausente,,Motivo familiar
PA000072783,L0002328,A00165,Presente,,
PA000072784,L0002328,A00202,Presente,10,
PA000072785,L0002328,A00206,Presente,20,
PA000072786,L0002328,A00220,Presente,30,
PA000072787,L0002328,A00238,Presente,10,
PA000072788,L0002328,A00263,Presente,20,
PA000072789,L0002328,A00267,Presente,0,
PA000072790,L0002328,A00274,Presente,,
PA000072791,L0002328,A00341,Presente,0,
PA000072792,L0002328,A00402,Presente,20,
PA000072793,L0002328,A00423,Presente,,
PA000072794,L0002328,A00429,Presente,20,
PA000072795,L0002328,A00472,Presente,10,
PA000072796,L0002328,A00584,Presente,10,
PA000072797,L0002328,A00602,Presente,15,
PA000072798,L0002328,A00632,Justificado,,Problema de transporte
PA000072799,L0002328,A00660,Presente,0,
PA000072800,L0002328,A00684,Presente,0,
PA000072801,L0002328,A00706,Presente,0,
PA000072802,L0002328,A00751,Ausente,,Problema de transporte
PA000072803,L0002328,A00768,Presente,5,
PA000072804,L0002329,A00082,Presente,15,
PA000072805,L0002329,A00100,Presente,30,
PA000072806,L0002329,A00165,Presente,0,
PA000072807,L0002329,A00202,Presente,0,
PA000072808,L0002329,A00206,Presente,0,
PA000072809,L0002329,A00220,Presente,5,
PA000072810,L0002329,A00238,Presente,20,
PA000072811,L0002329,A00274,Presente,0,
PA000072812,L0002329,A00367,Presente,20,
PA000072813,L0002329,A00423,Ausente,,Motivo familiar
PA000072814,L0002329,A00424,Presente,0,
PA000072815,L0002329,A00429,Presente,0,
PA000072816,L0002329,A00432,Presente,5,
PA000072817,L0002329,A00472,Presente,5,
PA000072818,L0002329,A00519,Presente,30,
PA000072819,L0002329,A00570,Presente,15,
PA000072820,L0002329,A00584,Ausente,,Motivo familiar
PA000072821,L0002329,A00602,Presente,,
PA000072822,L0002329,A00632,Atrasado,15,
PA000072823,L0002329,A00647,Presente,10,
PA000072824,L0002329,A00684,Presente,0,
PA000072825,L0002329,A00706,Presente,20,
PA000072826,L0002329,A00749,Presente,0,
PA000072827,L0002329,A00751,Presente,20,
PA000072828,L0002329,A00768,Presente,0,
PA000072829,L0002330,A00100,Presente,5,
PA000072830,L0002330,A00165,Presente,20,
PA000072831,L0002330,A00202,Presente,20,
PA000072832,L0002330,A00206,Presente,5,
PA000072833,L0002330,A00238,Presente,0,
PA000072834,L0002330,A00263,Presente,0,
PA000072835,L0002330,A00267,Ausente,,
PA000072836,L0002330,A00274,Presente,20,
PA000072837,L0002330,A00341,Presente,5,
PA000072838,L0002330,A00367,Presente,0,
PA000072839,L0002330,A00402,Presente,15,
PA000072840,L0002330,A00423,Presente,15,
PA000072841,L0002330,A00424,Presente,15,
PA000072842,L0002330,A00432,Presente,15,
PA000072843,L0002330,A00472,Presente,,
PA000072844,L0002330,A00519,Presente,15,
PA000072845,L0002330,A00584,Presente,15,
PA000072846,L0002330,A00602,Ausente,,Atestado
PA000072847,L0002330,A00632,Presente,0,
PA000072848,L0002330,A00647,Presente,,
PA000072849,L0002330,A00660,Ausente,,Conflito de horário
PA000072850,L0002330,A00684,Presente,20,
PA000072851,L0002330,A00706,Ausente,,Problema de transporte
PA000072852,L0002330,A00749,Presente,15,
PA000072853,L0002330,A00751,Presente,0,
PA000072854,L0002331,A00082,Presente,10,
PA000072855,L0002331,A00100,Presente,,
PA000072856,L0002331,A00202,Ausente,,Conflito de horário
PA000072857,L0002331,A00206,Presente,30,
PA000072858,L0002331,A00220,Presente,0,
PA000072859,L0002331,A00238,Presente,10,
PA000072860,L0002331,A00263,Presente,10,
PA000072861,L0002331,A00267,Presente,30,
PA000072862,L0002331,A00274,Presente,5,
PA000072863,L0002331,A00341,Presente,5,
PA000072864,L0002331,A00423,Presente,10,
PA000072865,L0002331,A00424,Atrasado,20,
PA000072866,L0002331,A00429,Presente,30,
PA000072867,L0002331,A00432,Presente,10,
PA000072868,L0002331,A00570,Presente,5,
PA000072869,L0002331,A00584,Presente,0,
PA000072870,L0002331,A00632,Presente,10,
PA000072871,L0002331,A00647,Ausente,,
PA000072872,L0002331,A00660,Presente,0,
PA000072873,L0002331,A00749,Presente,,
PA000072874,L0002331,A00751,Ausente,,Conflito de horário
PA000072875,L0002331,A00768,Presente,20,
PA000072876,L0002332,A00082,Presente,0,
PA000072877,L0002332,A00206,Presente,10,
PA000072878,L0002332,A00220,Presente,5,
PA000072879,L0002332,A00238,Presente,15,
PA000072880,L0002332,A00267,Ausente,,Problema de transporte
PA000072881,L0002332,A00274,Presente,5,
PA000072882,L0002332,A00341,Presente,30,
PA000072883,L0002332,A00402,Presente,5,
PA000072884,L0002332,A00423,Atrasado,0,
PA000072885,L0002332,A00424,Presente,0,
PA000072886,L0002332,A00429,Justificado,,Atestado
PA000072887,L0002332,A00432,Presente,0,
PA000072888,L0002332,A00472,Ausente,,
PA000072889,L0002332,A00519,Presente,15,
PA000072890,L0002332,A00570,Presente,10,
PA000072891,L0002332,A00602,Presente,0,
PA000072892,L0002332,A00684,Presente,0,
PA000072893,L0002332,A00706,Presente,0,
PA000072894,L0002332,A00749,Presente,20,
PA000072895,L0002332,A00751,Atrasado,5,
PA000072896,L0002332,A00768,Presente,10,
PA000072897,L0002333,A00082,Presente,10,
PA000072898,L0002333,A00165,Presente,0,
PA000072899,L0002333,A00206,Presente,,
PA000072900,L0002333,A00220,Presente,30,
PA000072901,L0002333,A00238,Presente,0,
PA000072902,L0002333,A00263,Presente,30,
PA000072903,L0002333,A00267,Presente,20,
PA000072904,L0002333,A00274,Presente,30,
PA000072905,L0002333,A00341,presente,0,
PA000072906,L0002333,A00367,Presente,10,
PA000072907,L0002333,A00402,Ausente,,
PA000072908,L0002333,A00423,Presente,5,
PA000072909,L0002333,A00424,Presente,0,
PA000072910,L0002333,A00429,Presente,0,
PA000072911,L0002333,A00432,Presente,20,
PA000072912,L0002333,A00570,Presente,5,
PA000072913,L0002333,A00584,Presente,0,
PA000072914,L0002333,A00632,Presente,,
PA000072915,L0002333,A00660,Presente,20,
PA000072916,L0002333,A00684,Presente,15,
PA000072917,L0002333,A00706,Presente,5,
PA000072918,L0002333,A00749,Presente,0,
PA000072919,L0002334,A00082,Presente,30,
PA000072920,L0002334,A00238,Ausente,,Problema de transporte
PA000072921,L0002334,A00267,Presente,0,
PA000072922,L0002334,A00341,Presente,10,
PA000072923,L0002334,A00367,Presente,0,
PA000072924,L0002334,A00385,Presente,20,
PA000072925,L0002334,A00402,Presente,20,
PA000072926,L0002334,A00429,Presente,0,
PA000072927,L0002334,A00432,Ausente,,Motivo familiar
PA000072928,L0002334,A00472,Atrasado,20,
PA000072929,L0002334,A00570,Presente,10,
PA000072930,L0002334,A00584,Presente,30,
PA000072931,L0002334,A00602,Ausente,,Motivo familiar
PA000072932,L0002334,A00632,Presente,30,
PA000072933,L0002334,A00647,Presente,0,
PA000072934,L0002334,A00660,Presente,0,
PA000072935,L0002334,A00706,Presente,10,
PA000072936,L0002334,A00749,Presente,0,
PA000072937,L0002334,A00768,Presente,15,
PA000072938,L0002334,A00787,Atrasado,0,
PA000072939,L0002334,A00800,Presente,0,
PA000072940,L0002335,A00082,Ausente,,Conflito de horário
PA000072941,L0002335,A00096,Presente,30,
PA000072942,L0002335,A00165,Presente,,
PA000072943,L0002335,A00202,Presente,20,
PA000072944,L0002335,A00238,Ausente,,Problema de transporte
PA000072945,L0002335,A00267,Presente,0,
PA000072946,L0002335,A00341,Presente,5,
PA000072947,L0002335,A00367,Presente,0,
PA000072948,L0002335,A00385,Ausente,,
PA000072949,L0002335,A00402,Presente,0,
PA000072950,L0002335,A00424,Justificado,,Atestado
PA000072951,L0002335,A00429,Atrasado,30,
PA000072952,L0002335,A00432,Presente,0,
PA000072953,L0002335,A00472,Presente,5,
PA000072954,L0002335,A00519,Atrasado,5,
PA000072955,L0002335,A00570,Presente,0,
PA000072956,L0002335,A00584,,,
PA000072957,L0002335,A00612,Presente,0,
PA000072958,L0002335,A00632,Presente,20,
PA000072959,L0002335,A00647,Ausente,,Motivo familiar
PA000072960,L0002335,A00660,Justificado,,
PA000072961,L0002335,A00684,Presente,15,
PA000072962,L0002335,A00749,Presente,0,
PA000072963,L0002335,A00751,Presente,0,
PA000072964,L0002335,A00768,Presente,15,
PA000072965,L0002335,A00787,Presente,0,
PA000072966,L0002335,A00800,Presente,5,
PA000072967,L0002336,A00082,Presente,0,
PA000072968,L0002336,A00096,Presente,0,
PA000072969,L0002336,A00206,Presente,,
PA000072970,L0002336,A00238,Presente,30,
PA000072971,L0002336,A00263,Ausente,,Conflito de horário
PA000072972,L0002336,A00267,Presente,10,
PA000072973,L0002336,A00274,Presente,,
PA000072974,L0002336,A00367,Presente,15,
PA000072975,L0002336,A00385,Presente,10,
PA000072976,L0002336,A00423,Presente,10,
PA000072977,L0002336,A00429,Presente,0,
PA000072978,L0002336,A00432,Justificado,,
PA000072979,L0002336,A00472,Presente,20,
PA000072980,L0002336,A00519,Presente,20,
PA000072981,L0002336,A00546,Justificado,,
PA000072982,L0002336,A00570,Presente,10,
PA000072983,L0002336,A00584,Presente,,
PA000072984,L0002336,A00602,Presente,20,
PA000072985,L0002336,A00612,Presente,,
PA000072986,L0002336,A00632,Ausente,,Atestado
PA000072987,L0002336,A00647,Presente,5,
PA000072988,L0002336,A00660,Presente,,
PA000072989,L0002336,A00684,Presente,0,
PA000072990,L0002336,A00706,Presente,0,
PA000072991,L0002336,A00749,Presente,20,
PA000072992,L0002336,A00768,Ausente,,Atestado
PA000072993,L0002336,A00787,Presente,0,
PA000072994,L0002336,A00800,Presente,0,
PA000072995,L0002337,A00082,Ausente,,Atestado
PA000072996,L0002337,A00096,Ausente,,Motivo familiar
PA000072997,L0002337,A00165,Presente,0,
PA000072998,L0002337,A00202,Atrasado,15,
PA000072999,L0002337,A00206,Presente,0,
PA000073000,L0002337,A00263,Atrasado,5,
PA000073001,L0002337,A00267,Atrasado,10,
PA000073002,L0002337,A00274,Atrasado,30,
PA000073003,L0002337,A00341,Presente,20,
PA000073004,L0002337,A00367,Presente,20,
PA000073005,L0002337,A00385,Presente,0,
PA000073006,L0002337,A00402,Presente,0,
PA000073007,L0002337,A00423,Presente,15,
PA000073008,L0002337,A00429,Presente,20,
PA000073009,L0002337,A00432,Ausente,,Problema de transporte
PA000073010,L0002337,A00472,Ausente,,
PA000073011,L0002337,A00519,Presente,30,
PA000073012,L0002337,A00546,Atrasado,15,
PA000073013,L0002337,A00584,Ausente,,
PA000073014,L0002337,A00612,Presente,0,
PA000073015,L0002337,A00632,Presente,10,
PA000073016,L0002337,A00647,Ausente,,Problema de transporte
PA000073017,L0002337,A00660,Justificado,,Conflito de horário
PA000073018,L0002337,A00684,presente,30,
PA000073019,L0002337,A00706,Presente,0,
PA000073020,L0002337,A00751,Presente,30,
PA000073021,L0002337,A00768,Presente,20,
PA000073022,L0002337,A00800,Presente,,
PA000073023,L0002338,A00082,Presente,0,
PA000073024,L0002338,A00165,Presente,,
PA000073025,L0002338,A00202,Presente,0,
PA000073026,L0002338,A00206,Presente,5,
PA000073027,L0002338,A00238,Ausente,,Motivo familiar
PA000073028,L0002338,A00263,Ausente,,Conflito de horário
PA000073029,L0002338,A00267,Presente,,
PA000073030,L0002338,A00341,Atrasado,20,
PA000073031,L0002338,A00367,Presente,0,
PA000073032,L0002338,A00385,Presente,0,
PA000073033,L0002338,A00402,Presente,0,
PA000073034,L0002338,A00423,Presente,0,
PA000073035,L0002338,A00424,Presente,10,
PA000073036,L0002338,A00472,Presente,0,
PA000073037,L0002338,A00546,Presente,0,
PA000073038,L0002338,A00584,Presente,15,
PA000073039,L0002338,A00602,Presente,0,
PA000073040,L0002338,A00647,Presente,0,
PA000073041,L0002338,A00660,Presente,0,
PA000073042,L0002338,A00749,Presente,0,
PA000073043,L0002338,A00768,Justificado,,Atestado
PA000073044,L0002338,A00787,Presente,0,
PA000073045,L0002339,A00082,Presente,10,
PA000073046,L0002339,A00096,Presente,5,
PA000073047,L0002339,A00165,Presente,15,
PA000073048,L0002339,A00202,Presente,30,
PA000073049,L0002339,A00267,Presente,0,
PA000073050,L0002339,A00274,Presente,0,
PA000073051,L0002339,A00341,Presente,5,
PA000073052,L0002339,A00367,Presente,30,
PA000073053,L0002339,A00423,Presente,5,
PA000073054,L0002339,A00432,Presente,20,
PA000073055,L0002339,A00472,Presente,30,
PA000073056,L0002339,A00519,Justificado,,Motivo familiar
PA000073057,L0002339,A00546,Presente,10,
PA000073058,L0002339,A00570,Presente,15,
PA000073059,L0002339,A00602,Presente,5,
PA000073060,L0002339,A00612,Presente,0,
PA000073061,L0002339,A00684,Ausente,,
PA000073062,L0002339,A00749,Presente,0,
PA000073063,L0002339,A00751,Presente,0,
PA000073064,L0002339,A00768,Presente,20,
PA000073065,L0002340,A00082,Presente,15,
PA000073066,L0002340,A00096,Presente,0,
PA000073067,L0002340,A00165,Presente,5,
PA000073068,L0002340,A00202,Presente,0,
PA000073069,L0002340,A00206,Presente,0,
PA000073070,L0002340,A00263,Presente,30,
PA000073071,L0002340,A00267,Presente,0,
PA000073072,L0002340,A00274,Presente,0,
PA000073073,L0002340,A00341,Presente,15,
PA000073074,L0002340,A00367,Presente,10,
PA000073075,L0002340,A00385,Presente,,
PA000073076,L0002340,A00402,Presente,0,
PA000073077,L0002340,A00423,Presente,10,
PA000073078,L0002340,A00424,Justificado,,Problema de transporte
PA000073079,L0002340,A00429,Presente,0,
PA000073080,L0002340,A00472,Presente,20,
PA000073081,L0002340,A00519,Ausente,,
PA000073082,L0002340,A00546,Presente,,
PA000073083,L0002340,A00584,Presente,0,
PA000073084,L0002340,A00612,Presente,0,
PA000073085,L0002340,A00632,Presente,0,
PA000073086,L0002340,A00751,Presente,15,
PA000073087,L0002340,A00768,Ausente,,
PA000073088,L0002340,A00787,Presente,,
PA000073089,L0002340,A00800,Presente,,
PA000073090,L0002341,A00082,Presente,0,
PA000073091,L0002341,A00096,Presente,,
PA000073092,L0002341,A00165,Presente,5,
PA000073093,L0002341,A00202,Presente,10,
PA000073094,L0002341,A00206,Justificado,,Atestado
PA000073095,L0002341,A00274,Justificado,,
PA000073096,L0002341,A00367,Presente,0,
PA000073097,L0002341,A00402,Presente,0,
PA000073098,L0002341,A00423,Presente,15,
PA000073099,L0002341,A00424,Presente,10,
PA000073100,L0002341,A00429,Justificado,,Motivo familiar
PA000073101,L0002341,A00546,Justificado,,Atestado
PA000073102,L0002341,A00570,Presente,15,
PA000073103,L0002341,A00584,Presente,0,
PA000073104,L0002341,A00602,Presente,10,
PA000073105,L0002341,A00612,Presente,,
PA000073106,L0002341,A00632,Presente,,
PA000073107,L0002341,A00660,Presente,15,
PA000073108,L0002341,A00749,Presente,5,
PA000073109,L0002341,A00751,Presente,10,
PA000073110,L0002341,A00787,Presente,0,
PA000073111,L0002341,A00800,Ausente,,Conflito de horário
PA000073112,L0002342,A00082,Justificado,,Motivo familiar
PA000073113,L0002342,A00165,Presente,5,
PA000073114,L0002342,A00202,Presente,,
PA000073115,L0002342,A00206,Presente,0,
PA000073116,L0002342,A00238,Presente,0,
PA000073117,L0002342,A00263,Presente,0,
PA000073118,L0002342,A00274,Presente,10,
PA000073119,L0002342,A00341,Presente,,
PA000073120,L0002342,A00367,Atrasado,0,
PA000073121,L0002342,A00385,Presente,5,
PA000073122,L0002342,A00402,Presente,,
PA000073123,L0002342,A00423,Presente,20,
PA000073124,L0002342,A00424,Presente,,
PA000073125,L0002342,A00429,Presente,5,
PA000073126,L0002342,A00432,Atrasado,0,
PA000073127,L0002342,A00472,Presente,20,
PA000073128,L0002342,A00519,Presente,0,
PA000073129,L0002342,A00546,Presente,20,
PA000073130,L0002342,A00612,Presente,0,
PA000073131,L0002342,A00632,Presente,10,
PA000073132,L0002342,A00647,Ausente,,Problema de transporte
PA000073133,L0002342,A00660,Ausente,,
PA000073134,L0002342,A00706,Presente,30,
PA000073135,L0002342,A00749,Ausente,,Motivo familiar
PA000073136,L0002342,A00768,Presente,15,
PA000073137,L0002342,A00787,Ausente,,Atestado
PA000073138,L0002342,A00800,Presente,20,
PA000073139,L0002343,A00082,Presente,0,
PA000073140,L0002343,A00096,Justificado,,
PA000073141,L0002343,A00165,Presente,0,
PA000073142,L0002343,A00202,Presente,,
PA000073143,L0002343,A00206,Presente,5,
PA000073144,L0002343,A00238,Presente,10,
PA000073145,L0002343,A00263,Presente,10,
PA000073146,L0002343,A00267,Presente,10,
PA000073147,L0002343,A00274,Presente,0,
PA000073148,L0002343,A00341,Presente,0,
PA000073149,L0002343,A00367,Presente,30,
PA000073150,L0002343,A00385,Presente,0,
PA000073151,L0002343,A00423,Presente,,
PA000073152,L0002343,A00424,Presente,30,
PA000073153,L0002343,A00432,Ausente,,Atestado
PA000073154,L0002343,A00472,Presente,10,
PA000073155,L0002343,A00519,Presente,0,
PA000073156,L0002343,A00570,Presente,,
PA000073157,L0002343,A00584,Ausente,,Atestado
PA000073158,L0002343,A00612,Ausente,,Problema de transporte
PA000073159,L0002343,A00632,Presente,0,
PA000073160,L0002343,A00647,Presente,0,
PA000073161,L0002343,A00660,Presente,15,
PA000073162,L0002343,A00706,Presente,30,
PA000073163,L0002343,A00749,Presente,15,
PA000073164,L0002343,A00768,Presente,20,
PA000073165,L0002343,A00787,Ausente,,Motivo familiar
PA000073166,L0002343,A00800,Presente,5,
PA000073167,L0002344,A00082,Presente,0,
PA000073168,L0002344,A00096,Atrasado,30,
PA000073169,L0002344,A00202,Presente,,
PA000073170,L0002344,A00206,Ausente,,Conflito de horário
PA000073171,L0002344,A00238,Ausente,,Conflito de horário
PA000073172,L0002344,A00263,Presente,0,
PA000073173,L0002344,A00267,Presente,20,
PA000073174,L0002344,A00274,Ausente,,
PA000073175,L0002344,A00341,Presente,0,
PA000073176,L0002344,A00367,Presente,20,
PA000073177,L0002344,A00385,Presente,15,
PA000073178,L0002344,A00402,Presente,,
PA000073179,L0002344,A00423,Presente,0,
PA000073180,L0002344,A00432,Atrasado,5,
PA000073181,L0002344,A00472,Presente,5,
PA000073182,L0002344,A00519,Presente,0,
PA000073183,L0002344,A00570,Presente,0,
PA000073184,L0002344,A00612,Presente,0,
PA000073185,L0002344,A00632,Presente,0,
PA000073186,L0002344,A00647,Presente,20,
PA000073187,L0002344,A00660,Presente,0,
PA000073188,L0002344,A00706,Ausente,,
PA000073189,L0002344,A00787,Presente,20,
PA000073190,L0002344,A00800,Presente,30,
PA000073191,L0002345,A00082,Ausente,,Conflito de horário
PA000073192,L0002345,A00165,Presente,0,
PA000073193,L0002345,A00206,Ausente,,
PA000073194,L0002345,A00263,Presente,5,
PA000073195,L0002345,A00267,Presente,15,
PA000073196,L0002345,A00341,,,
PA000073197,L0002345,A00367,Presente,5,
PA000073198,L0002345,A00385,Presente,0,
PA000073199,L0002345,A00423,Presente,0,
PA000073200,L0002345,A00424,Presente,15,
PA000073201,L0002345,A00429,Presente,5,
PA000073202,L0002345,A00472,Presente,15,
PA000073203,L0002345,A00519,Presente,0,
PA000073204,L0002345,A00546,Presente,5,
PA000073205,L0002345,A00570,Justificado,,Conflito de horário
