resultado_id,simulado_id,aluno_id,ano,status_realizacao,nota,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao
R00019308,S20250149,A00587,2025,Finalizado,77.3,46,42,2025-11-05 09:00,Papel,1,
R00019309,S20250149,A00694,2025,Finalizado,80.2,47,46,2025-08-01 16:45,,2,online
R00019310,S20250149,A00663,2025,Finalizado,67.7,43,45,2025-06-25 08:15,,1,online
R00019311,S20250149,A00715,2025,Finalizado,90.0,51,56,2025-07-22 13:45,Celular,1,
R00019312,S20250149,A00107,2025,Finalizado,50.1,33,50,2025-11-22 14:45,Tablet,3,Aldeota
R00019313,S20250149,A00437,2025,Finalizado,59.3,38,51,2025-11-11 10:15,Celular,,
R00019314,S20250149,A00130,2025,Finalizado,38.0,19,55,2025-09-23 11:15,Tablet,1,Centro
R00019315,S20250149,A00138,2025,Finalizado,67.0,40,48,2025-08-19 16:15,,1,Online
R00019316,S20250149,A00792,2025,Finalizado,58.0,36,52,2025-09-25 18:15,Celular,2,Sul
R00019317,S20250149,A00223,2025,Finalizado,64.3,42,28,2025-08-11 17:00,desktop,1,
R00019318,S20250149,A00149,2025,,46.2,26,18,2025-11-14 17:00,Celular,1,Aldeota
R00019319,S20250149,A00424,2025,Finalizado,59.2,37,36,2025-10-27 16:30,Celular,3,online
R00019320,S20250149,A00615,2025,Finalizado,64.7,39,32,2025-06-27 19:00,Desktop,3,online
R00019321,S20250149,A00361,2025,Finalizado,96.6,60,50,2025-10-16 11:00,Desktop,1,Sul
R00019322,S20250149,A00647,2025,Ausente,,,,2025-08-13 18:30,Tablet,2,online
R00019323,S20250149,A00425,2025,Finalizado,57.4,35,33,2025-10-23 15:15,desktop,2,Centro
R00019324,S20250149,A00407,2025,Finalizado,54.0,35,33,2025-04-11 18:45,desktop,1,
R00019325,S20250149,A00161,2025,,71.8,43,43,2025/07/06 12:30,Desktop,,Aldeota
R00019326,S20250149,A00467,2025,Finalizado,77.9,47,62,2025/08/15 18:30,Papel,1,Sul
R00019327,S20250149,A00238,2025,Finalizado,68.7,45,29,2025-06-03 18:30,Tablet,2,Sul
R00019328,S20250149,A00051,2025,Incompleto,63.1,36,45,2025-05-03 19:00,desktop,1,Sul
R00019329,S20250149,A00664,2025,Finalizado,82.9,45,43,2025-11-17 13:45,,1,online
R00019330,S20250149,A00371,2025,Incompleto,54.4,31,42,2025-10-09 16:30,,1,online
R00019331,S20250149,A00385,2025,Finalizado,38.3,25,31,2025-10-28 18:45,Tablet,2,online
R00019332,S20250149,A00429,2025,Finalizado,79.7,44,35,04/05/2025 13:00,,2,
R00019333,S20250149,A00390,2025,Ausente,,,,2025-08-07 11:45,,1,Centro
R00019334,S20250149,A00084,2025,Finalizado,83.8,48,40,2025-11-10 18:45,Desktop,1,Sul
R00019335,S20250149,A00800,2025,Finalizado,58.3,34,60,2025-04-02 17:45,Celular,3,Online
R00019336,S20250149,A00146,2025,Finalizado,43.8,26,51,2025-04-01 09:00,Desktop,1,
R00019337,S20250149,A00738,2025,Finalizado,57.7,34,58,2025-06-09 19:45,,1,Sul
R00019338,S20250149,A00540,2025,Finalizado,81.7,48,31,2025/11/06 17:30,,,Aldeota
R00019339,S20250149,A00780,2025,Finalizado,62.5,42,45,2025-07-03 19:00,desktop,1,
R00019340,S20250149,A00511,2025,Finalizado,48.2,28,60,2025-11-21 18:15,Celular,,
R00019341,S20250149,A00787,2025,Finalizado,69.0,39,31,2025-04-01 12:45,Desktop,1,Aldeota
R00019342,S20250149,A00706,2025,Finalizado,36.8,24,999,2025-04-20 10:15,Celular,1,Centro
R00019343,S20250149,A00419,2025,Finalizado,63.2,37,55,2025-07-26 15:45,Tablet,3,Centro
R00019344,S20250149,A00612,2025,Finalizado,65.5,39,40,2025-07-24 17:30,,1,Aldeota
R00019345,S20250149,A00589,2025,Finalizado,49.6,33,50,2025-08-11 10:00,Desktop,1,
R00019346,S20250149,A00254,2025,Finalizado,76.0,46,58,16/10/2025 13:00,Papel,,Sul
R00019347,S20250149,A00470,2025,Finalizado,63.6,36,45,2025-06-06 10:00,Tablet,,Sul
R00019348,S20250149,A00702,2025,Finalizado,82.5,51,44,2025-05-09,Desktop,1,online
R00019349,S20250149,A00263,2025,Finalizado,54.7,28,49,2025-06-24 17:15,Desktop,1,Online
R00019350,S20250149,A00479,2025,Ausente,,,,2025-04-01 12:30,Desktop,3,Sul
R00019351,S20250149,A00514,2025,Finalizado,86.5,53,53,2025-05-12 17:00,Celular,1,online
R00019352,S20250149,A00198,2025,Finalizado,45.6,28,52,2025-06-17 14:30,Papel,1,
R00019353,S20250149,A00656,2025,Finalizado,59.0,34,54,2025-06-17 09:45,Celular,2,Sul
R00019354,S20250149,A00061,2025,Finalizado,42.8,27,46,2025-08-16 13:45,,2,
R00019355,S20250149,A00703,2025,Finalizado,50.4,29,29,2025-11-13 10:45,,2,Sul
R00019356,S20250149,A00485,2025,Finalizado,63.4,37,55,2025-08-13 11:00,Celular,1,Aldeota
R00019357,S20250149,A00545,2025,Incompleto,89.1,55,45,2025-06-19 17:15,Celular,1,Centro
R00019358,S20250149,A00351,2025,finalizado,40.9,21,51,2025-06-22 09:30,Papel,1,Centro
R00019359,S20250149,A00639,2025,Finalizado,34.6,18,43,2025-07-13 14:30,,2,Online
R00019360,S20250149,A00335,2025,Finalizado,37.0,24,46,2025-11-09 18:00,,3,Sul
R00019361,S20250149,A00786,2025,Finalizado,61.8,37,46,2025-05-18 18:45,Papel,2,Online
R00019362,S20250149,A00259,2025,Finalizado,81.2,49,61,2025-09-05 14:00,,1,online
R00019363,S20250149,A00416,2025,Finalizado,29.0,19,44,2025-11-21 12:30,desktop,,Online
R00019364,S20250150,A00482,2025,Finalizado,62.1,58,80,2025-05-19 16:15,Celular,1,online
R00019365,S20250150,A00170,2025,Finalizado,66.5,59,71,2025-06-27 08:00,Tablet,1,Aldeota
R00019366,S20250150,A00602,2025,Incompleto,40.0,36,70,07-13-2025 10:15,Celular,,online
R00019367,S20250150,A00351,2025,Finalizado,62.7,62,92,2025-07-12 17:15,Papel,2,
R00019368,S20250150,A00514,2025,Finalizado,64.8,58,79,2025-09-13 19:30,Tablet,2,Sul
R00019369,S20250150,A00305,2025,Finalizado,56.3,56,141,2025-06-27 13:15,,1,online
R00019370,S20250150,A00655,2025,Finalizado,87.7,80,75,2025-09-02 16:15,Celular,1,Sul
R00019371,S20250150,A00254,2025,Finalizado,56.8,49,78,2025-08-27 08:30,,1,Aldeota
R00019372,S20250150,A00425,2025,Finalizado,105,90,89,2025-10-20 17:00,desktop,,Online
R00019373,S20250150,A00062,2025,Finalizado,82.3,73,93,2025-10-01 17:00,Desktop,1,Aldeota
R00019374,S20250150,A00263,2025,Finalizado,59.3,56,119,2025-09-01 17:45,desktop,2,Sul
R00019375,S20250150,A00149,2025,Finalizado,51.7,50,44,2025-06-17 12:15,,1,Online
R00019376,S20250150,A00541,2025,Finalizado,24.3,22,80,2025-09-10 11:00,Desktop,2,Aldeota
R00019377,S20250150,A00164,2025,Finalizado,37.4,36,70,2025-04-27 09:45,,1,online
R00019378,S20250150,A00259,2025,Finalizado,93.2,85,65,2025-10-12 08:15,desktop,1,Sul
R00019379,S20250150,A00418,2025,Finalizado,60.0,55,51,08-24-2025 11:45,desktop,2,online
R00019380,S20250150,A00516,2025,Finalizado,48.7,42,95,2025-11-20 11:15,desktop,1,Aldeota
R00019381,S20250150,A00160,2025,Ausente,,,,2025-09-28 14:45,Desktop,3,
R00019382,S20250150,A00374,2025,Finalizado,51.5,46,110,2025-07-27 13:45,desktop,2,Sul
R00019383,S20250150,A00213,2025,Finalizado,56.4,53,76,2025-05-02,Celular,1,Sul
R00019384,S20250150,A00512,2025,Finalizado,102.2,90,86,2025-08-15 19:15,Celular,2,
R00019385,S20250150,A00139,2025,Ausente,,,,2025-08-24 15:45,Papel,1,Centro
R00019386,S20250150,A00281,2025,Finalizado,67.2,58,116,2025-06-22 17:45,Tablet,1,Centro
R00019387,S20250150,A00645,2025,Finalizado,56.4,47,43,04-02-2025 10:15,Celular,1,Online
R00019388,S20250150,A00680,2025,Finalizado,89.5,80,88,2025-10-16 16:00,desktop,1,Sul
R00019389,S20250150,A00626,2025,Finalizado,65.8,61,102,2025-06-16 17:45,,2,Aldeota
R00019390,S20250150,A00743,2025,finalizado,41.1,36,40,2025-08-28 08:00,Tablet,1,Centro
R00019391,S20250150,A00130,2025,Finalizado,80.8,70,63,2025-09-01 09:30,desktop,1,
R00019392,S20250150,A00219,2025,Ausente,,,,2025-10-09 11:00,Celular,3,online
R00019393,S20250150,A00047,2025,Finalizado,51.6,50,77,2025-04-14 14:30,,1,
R00019394,S20250150,A00751,2025,Finalizado,46.0,41,94,2025-04-16 16:45,Papel,3,Centro
R00019395,S20250150,A00632,2025,finalizado,54.0,53,79,2025-06-18 09:45,desktop,1,Aldeota
R00019396,S20250150,A00065,2025,Finalizado,78.0,70,118,2025/05/16 18:00,Celular,2,Aldeota
R00019397,S20250150,A00168,2025,Finalizado,56.4,54,98,2025-09-07 13:00,Desktop,1,online
R00019398,S20250150,A00285,2025,Finalizado,62.8,58,10,2025-11-27 11:15,Desktop,3,Sul
R00019399,S20250150,A00321,2025,Finalizado,80.9,75,109,05-11-2025 16:30,,1,Online
R00019400,S20250150,A00469,2025,Finalizado,83.1,79,73,2025-10-04,Celular,1,Online
R00019401,S20250150,A00447,2025,Finalizado,58.7,53,70,2025-05-21,Celular,3,
R00019402,S20250150,A00286,2025,Finalizado,71.1,62,54,28/08/2025 13:30,Papel,3,Sul
R00019403,S20250150,A00127,2025,finalizado,77.3,70,111,2025-08-23 18:30,Desktop,1,Aldeota
R00019404,S20250150,A00017,2025,Incompleto,84.7,74,90,2025-06-06 08:00,desktop,3,Centro
R00019405,S20250150,A00584,2025,Finalizado,74.6,72,99,2025-11-10 18:15,,3,Aldeota
R00019406,S20250150,A00732,2025,Finalizado,78.3,69,116,2025-07-25 17:45,Papel,1,online
R00019407,S20250150,A00700,2025,Finalizado,50.6,48,91,2025-09-17 09:15,Desktop,3,online
R00019408,S20250150,A00799,2025,Finalizado,82.3,77,158,2025-10-26 16:45,desktop,1,Online
R00019409,S20250150,A00628,2025,Finalizado,65.0,61,80,2025-06-26 15:00,Papel,3,Centro
R00019410,S20250150,A00666,2025,Finalizado,103.2,90,97,19/04/2025 11:30,,1,
R00019411,S20250150,A00349,2025,finalizado,58.7,49,57,2025-07-06,Tablet,1,Online
R00019412,S20250150,A00463,2025,Ausente,,,,2025-07-02 14:45,desktop,3,Centro
R00019413,S20250150,A00656,2025,Ausente,,,,2025-06-04 09:30,desktop,1,
R00019414,S20250150,A00573,2025,Finalizado,38.3,37,64,2025-04-07,Desktop,1,online
R00019415,S20250150,A00664,2025,Finalizado,67.4,58,84,2025/10/28 18:45,Papel,1,Centro
R00019416,S20250150,A00337,2025,Finalizado,83.2,76,88,2025-09-21 19:15,Tablet,,Online
R00019417,S20250150,A00068,2025,Finalizado,58.8,52,108,2025-09-14 17:15,Tablet,1,Sul
R00019418,S20250150,A00649,2025,Finalizado,60.9,53,64,2025-07-03 19:15,,1,
R00019419,S20250150,A00202,2025,Finalizado,68.8,63,64,2025-07-22 19:30,Papel,1,Centro
R00019420,S20250150,A00589,2025,Finalizado,41.6,40,100,2025-04-08 08:45,Papel,,
R00019421,S20250150,A00684,2025,Finalizado,39.6,35,114,2025-05-26 11:15,,2,
R00019422,S20250150,A00423,2025,Finalizado,59.3,56,65,2025-05-10 09:00,Celular,1,Aldeota
R00019423,S20250150,A00209,2025,Ausente,,,,2025-10-27 19:00,desktop,3,Online
R00019424,S20250150,A00113,2025,Incompleto,47.7,44,88,2025-11-16 10:45,Tablet,1,Sul
R00019425,S20250150,A00647,2025,Finalizado,73.6,66,105,2025-04-02 19:45,Tablet,3,Online
R00019426,S20250150,A00440,2025,Finalizado,74.0,65,106,2025-09-19 16:30,Tablet,1,
R00019427,S20250150,A00778,2025,Finalizado,59.4,57,41,2025-07-28,Celular,1,Sul
R00019428,S20250150,A00331,2025,Finalizado,69.6,63,78,2025-07-02 13:00,desktop,1,Online
R00019429,S20250150,A00030,2025,Finalizado,79.3,74,112,08-23-2025 18:15,Celular,1,Aldeota
R00019430,S20250150,A00220,2025,Finalizado,43.7,38,58,2025-07-13 16:15,desktop,1,online
R00019431,S20250150,A00396,2025,Finalizado,49.4,46,71,2025-10-28,desktop,1,Sul
R00019432,S20250150,A00587,2025,Ausente,,,,2025-08-14 18:30,Papel,,Sul
R00019433,S20250150,A00367,2025,Finalizado,70.3,64,96,2025-07-24 12:30,,1,Centro
R00019434,S20250150,A00450,2025,Finalizado,74.4,67,91,2025-09-17 11:00,Desktop,1,Aldeota
R00019435,S20250150,A00432,2025,Finalizado,59.6,54,67,2025-05-18,,2,
R00019436,S20250150,A00669,2025,Finalizado,70.3,63,67,2025-05-17 08:00,,,Online
R00019437,S20250150,A00723,2025,Finalizado,66.1,61,102,2025-10-04 15:45,,1,Online
R00019438,S20250150,A00419,2025,Finalizado,65.5,60,112,2025-05-19 10:30,Papel,3,Online
R00019439,S20250150,A00580,2025,Finalizado,71.2,66,88,2025-06-25 11:45,Tablet,1,Centro
R00019440,S20250150,A00402,2025,Finalizado,68.3,66,80,2025-08-07 18:45,Celular,1,Online
R00019441,S20250150,A00504,2025,Finalizado,53.2,49,69,2025-08-02 14:15,Papel,1,
R00019442,S20250150,A00084,2025,Finalizado,43.4,36,92,2025-08-26 09:15,desktop,1,online
R00019443,S20250150,A00673,2025,Finalizado,36.7,36,75,2025-07-01 18:15,Celular,1,Online
R00019444,S20250150,A00641,2025,,73.7,66,128,2025-08-24 09:00,Celular,3,Aldeota
R00019445,S20250150,A00715,2025,Finalizado,49.9,44,74,2025-06-14 15:30,Celular,1,online
R00019446,S20250150,A00760,2025,Finalizado,55.6,52,122,2025-07-28 18:45,Desktop,3,Online
R00019447,S20250150,A00479,2025,Finalizado,50.7,44,84,2025-05-13 12:15,Desktop,1,
R00019448,S20250150,A00639,2025,Incompleto,90.9,83,97,2025-09-21 16:15,Celular,1,Sul
R00019449,S20250150,A00290,2025,Finalizado,51.2,49,120,2025-08-18 17:00,Desktop,1,online
R00019450,S20250150,A00749,2025,Finalizado,83.0,76,98,2025-06-11 19:00,Desktop,1,Aldeota
R00019451,S20250150,A00312,2025,Finalizado,67.2,64,88,09-09-2025,Desktop,,Sul
R00019452,S20250150,A00244,2025,Finalizado,53.1,50,84,2025-05-04 13:45,Tablet,,online
R00019453,S20250150,A00663,2025,Finalizado,54.6,45,98,2025-11-25 15:15,Celular,1,Aldeota
R00019454,S20250150,A00261,2025,Ausente,,,,2025-07-10 08:45,Tablet,1,online
R00019455,S20250150,A00061,2025,Incompleto,60.3,54,77,2025-11-21 19:30,desktop,2,Centro
R00019456,S20250150,A00379,2025,Finalizado,50.6,46,88,2025-08-10 08:45,Celular,1,Aldeota
R00019457,S20250150,A00635,2025,Incompleto,78.5,71,84,2025-10-13 11:00,Celular,2,
R00019458,S20250150,A00116,2025,Finalizado,92.5,82,119,2025-09-12 11:45,Celular,,Online
R00019459,S20250150,A00694,2025,Finalizado,45.5,40,107,2025-05-09,Celular,1,Sul
R00019460,S20250150,A00341,2025,Finalizado,33.6,30,73,2025-07-23 08:15,Tablet,1,Centro
R00019461,S20250150,A00448,2025,Finalizado,60.7,54,86,2025-10-16,Celular,1,Online
R00019462,S20250150,A00660,2025,finalizado,57.5,50,62,2025-04-04 15:15,desktop,2,online
R00019463,S20250150,A00758,2025,Finalizado,60.3,52,105,2025-09-10 10:45,Tablet,1,online
R00019464,S20250150,A00371,2025,Finalizado,62.9,60,100,2025-10-01 14:15,Celular,2,Centro
R00019465,S20250150,A00505,2025,Finalizado,98.0,90,106,2025-05-21 15:30,Desktop,2,Online
R00019466,S20250150,A00111,2025,Finalizado,64.2,65,101,2025-07-22 09:15,,3,Online
R00019467,S20250150,A00706,2025,Finalizado,53.1,45,91,06-18-2025 16:00,Papel,1,Sul
R00019468,S20250150,A00496,2025,Finalizado,73.4,65,92,2025-11-07 09:30,,3,
R00019469,S20250150,A00087,2025,Ausente,,,,2025-06-09,desktop,1,Sul
R00019470,S20250150,A00731,2025,Incompleto,63.3,58,89,11-27-2025 15:30,Desktop,3,online
R00019471,S20250150,A00107,2025,Finalizado,63.1,54,0,2025-08-16 19:30,Celular,1,Sul
R00019472,S20250150,A00787,2025,Finalizado,49.0,46,108,2025-08-14 12:00,Papel,2,
R00019473,S20250150,A00431,2025,Incompleto,35.0,34,47,2025-08-01 10:00,desktop,1,Sul
R00019474,S20250150,A00757,2025,finalizado,81.1,71,102,2025-10-22 09:00,Celular,,Online
R00019475,S20250150,A00173,2025,Finalizado,65.5,59,38,2025-10-21 19:45,Tablet,3,online
R00019476,S20250151,A00780,2025,Incompleto,70.8,42,135,2025-11-19 11:15,Desktop,3,Centro
R00019477,S20250151,A00134,2025,Finalizado,80.2,48,138,2025-10-17 13:45,Celular,1,online
R00019478,S20250151,A00061,2025,Incompleto,72.4,41,156,2025-07-13 08:30,,1,
R00019479,S20250151,A00168,2025,Finalizado,76.6,46,123,2025-10-28 10:15,,1,Online
R00019480,S20250151,A00139,2025,Finalizado,77.0,45,149,2025-05-22,Desktop,1,Sul
R00019481,S20250151,A00768,2025,Finalizado,50.5,33,133,2025-04-26 17:45,Papel,1,Aldeota
R00019482,S20250151,A00407,2025,Ausente,,,,2025-09-05 19:15,Desktop,,Centro
R00019483,S20250151,A00017,2025,Ausente,,,,2025-09-01 10:15,Tablet,1,Centro
R00019484,S20250151,A00201,2025,,58.4,34,188,2025-05-04 08:30,Desktop,1,online
R00019485,S20250151,A00107,2025,Finalizado,82.2,47,88,2025-11-21 19:15,Celular,1,
R00019486,S20250151,A00645,2025,Finalizado,80.7,51,86,2025-07-04 08:30,Desktop,3,Aldeota
R00019487,S20250151,A00131,2025,Finalizado,32.9,20,127,2025-07-11 19:00,desktop,1,Aldeota
R00019488,S20250151,A00146,2025,Finalizado,87.5,55,118,2025-10-02 12:15,Tablet,1,Sul
R00019489,S20250151,A00602,2025,Finalizado,76.5,47,80,2025-09-03 14:45,Papel,1,
R00019490,S20250151,A00496,2025,Finalizado,64.5,40,176,2025-07-26 16:45,Celular,,Centro
R00019491,S20250151,A00081,2025,Incompleto,60.4,38,115,2025-07-07 09:00,Celular,,Aldeota
R00019492,S20250151,A00063,2025,Finalizado,58.8,33,141,2025-07-13,,1,Centro
R00019493,S20250151,A00084,2025,Finalizado,46.9,26,118,2025-10-02 14:45,,3,Centro
R00019494,S20250151,A00130,2025,Finalizado,94.2,56,89,2025-05-15 08:15,Celular,1,Sul
R00019495,S20250151,A00160,2025,Finalizado,89.8,54,162,2025-10-06 16:15,Celular,3,online
R00019496,S20250151,A00463,2025,Incompleto,44.8,22,84,2025-06-13 14:15,Papel,1,Online
R00019497,S20250151,A00588,2025,Finalizado,29.4,18,143,2025-10-19,Papel,1,Sul
R00019498,S20250151,A00037,2025,finalizado,50.8,29,122,2025/11/03 14:15,desktop,1,Aldeota
R00019499,S20250151,A00469,2025,finalizado,74.8,43,117,2025-05-12 10:30,desktop,1,Aldeota
R00019500,S20250151,A00760,2025,Finalizado,47.9,32,146,2025-05-28 11:15,Celular,1,online
R00019501,S20250151,A00626,2025,Finalizado,81.7,46,128,2025-04-28 08:30,Papel,1,online
R00019502,S20250151,A00259,2025,Finalizado,58.8,33,186,2025-10-24 12:30,Celular,3,online
R00019503,S20250151,A00703,2025,Finalizado,77.7,45,87,2025-04-19 11:15,,2,Centro
R00019504,S20250151,A00728,2025,Finalizado,67.1,42,163,2025-07-01,,,Online
R00019505,S20250151,A00647,2025,Finalizado,77.8,48,169,2025-05-25 13:45,Desktop,1,Sul
R00019506,S20250151,A00589,2025,Finalizado,45.7,31,105,2025-07-15 11:30,Celular,,Online
R00019507,S20250151,A00226,2025,Finalizado,74.9,43,135,2025-04-09 14:15,Desktop,3,Centro
R00019508,S20250151,A00390,2025,,57.8,33,144,2025/04/26 11:00,desktop,1,Sul
R00019509,S20250151,A00504,2025,Finalizado,31.3,19,156,2025-07-05 16:00,desktop,1,Centro
R00019510,S20250151,A00485,2025,Finalizado,45.6,28,68,2025-06-14 19:45,Desktop,1,Aldeota
R00019511,S20250151,A00315,2025,Finalizado,84.8,51,138,2025-11-28 17:30,,1,Online
R00019512,S20250151,A00541,2025,Finalizado,66.4,41,164,2025-04-23 13:00,Papel,,online
R00019513,S20250151,A00166,2025,Finalizado,82.7,49,104,2025-08-22 18:00,Tablet,2,Sul
R00019514,S20250151,A00581,2025,Finalizado,85.8,54,157,2025-06-02 19:15,Tablet,1,online
R00019515,S20250151,A00051,2025,Incompleto,69.2,40,89,2025-10-23 16:45,desktop,1,online
R00019516,S20250151,A00744,2025,Finalizado,50.0,32,149,2025-04-15 19:00,Papel,2,Online
R00019517,S20250151,A00206,2025,Finalizado,52.0,31,131,2025/08/23,Papel,1,online
R00019518,S20250151,A00327,2025,Finalizado,75.6,44,110,2025-10-14 18:00,Tablet,2,Sul
R00019519,S20250151,A00418,2025,,77.8,46,142,2025-11-21 13:15,Desktop,3,Aldeota
R00019520,S20250151,A00782,2025,finalizado,96.5,60,132,2025-07-14 09:30,desktop,,
R00019521,S20250151,A00335,2025,Finalizado,82.6,51,131,2025-08-15 17:30,Tablet,3,Centro
R00019522,S20250151,A00787,2025,Ausente,,,,2025-05-13 09:45,Papel,,
R00019523,S20250151,A00002,2025,Ausente,,,,2025-04-18 10:45,Desktop,2,online
R00019524,S20250151,A00429,2025,Finalizado,83.6,52,108,2025-04-25 15:15,Desktop,,Online
R00019525,S20250151,A00159,2025,Finalizado,43.2,26,132,04-10-2025 16:15,Desktop,1,Sul
R00019526,S20250151,A00620,2025,Finalizado,65.0,39,112,2025-08-02,Celular,2,Online
R00019527,S20250151,A00786,2025,Finalizado,98.1,54,122,2025-07-14 19:30,Tablet,1,Sul
R00019528,S20250151,A00321,2025,Finalizado,47.2,27,109,2025-11-05 11:15,Desktop,1,online
R00019529,S20250151,A00437,2025,Finalizado,51.8,30,147,2025-11-12 09:15,,1,online
R00019530,S20250151,A00281,2025,Finalizado,83.6,49,155,2025-09-23 16:00,desktop,2,Sul
R00019531,S20250151,A00439,2025,Finalizado,79.6,47,51,2025-11-21 19:15,Papel,1,Aldeota
R00019532,S20250151,A00165,2025,Finalizado,53.5,33,154,2025-09-03 11:00,,2,
R00019533,S20250151,A00788,2025,Finalizado,80.1,49,58,2025/07/12 09:15,desktop,1,Centro
R00019534,S20250151,A00615,2025,Finalizado,89.5,51,191,2025-08-22 12:15,,2,Online
R00019535,S20250151,A00202,2025,Finalizado,82.8,53,108,2025-04-01 10:15,,,
R00019536,S20250151,A00431,2025,Finalizado,76.0,46,71,2025-04-11 18:45,Celular,1,
R00019537,S20250151,A00402,2025,Finalizado,54.3,32,121,2025-10-12 14:00,Celular,3,Centro
R00019538,S20250151,A00173,2025,Finalizado,72.6,45,180,2025-07-28 17:00,Tablet,3,Sul
R00019539,S20250151,A00448,2025,Finalizado,28.8,20,90,08-26-2025 12:45,Tablet,,
R00019540,S20250151,A00136,2025,Finalizado,62.1,36,92,2025-11-22 16:00,Celular,2,Online
R00019541,S20250151,A00706,2025,Finalizado,50.5,29,162,2025/05/16 08:30,Desktop,1,online
R00019542,S20250151,A00540,2025,Finalizado,44.4,27,131,2025-11-20 12:30,Tablet,,Aldeota
R00019543,S20250151,A00493,2025,Finalizado,80.8,49,78,09/11/2025 09:45,Papel,,
R00019544,S20250151,A00055,2025,Finalizado,79.5,48,121,2025-04-25 09:45,desktop,,online
R00019545,S20250151,A00129,2025,Finalizado,56.7,33,108,2025-06-27,Tablet,2,Centro
R00019546,S20250151,A00111,2025,Finalizado,50.4,29,175,2025-05-18 11:15,Desktop,2,Centro
R00019547,S20250151,A00751,2025,Finalizado,43.3,26,134,2025/05/03 08:45,Papel,,Online
R00019548,S20250151,A00113,2025,Finalizado,65.9,40,57,2025-05-20 14:30,Papel,3,Sul
R00019549,S20250151,A00371,2025,Finalizado,37.2,20,92,14/11/2025 17:45,Celular,1,Sul
R00019550,S20250151,A00641,2025,finalizado,102.1,59,73,2025-08-24 09:00,Desktop,1,Aldeota
R00019551,S20250151,A00516,2025,Finalizado,71.7,47,155,2025-11-13 18:30,Celular,1,online
R00019552,S20250151,A00663,2025,Finalizado,62.9,40,96,2025-08-26 10:30,Papel,,Centro
R00019553,S20250151,A00133,2025,Finalizado,110,23,138,2025-10-22 18:45,desktop,2,Online
R00019554,S20250151,A00532,2025,Incompleto,86.8,52,100,2025-11-11 18:15,Celular,1,Sul
R00019555,S20250151,A00704,2025,Incompleto,52.9,32,83,2025-11-13 08:15,,1,Centro
R00019556,S20250151,A00693,2025,Ausente,,,,2025-05-13 18:00,Celular,3,Centro
R00019557,S20250151,A00138,2025,Finalizado,61.8,36,138,2025-11-15 17:15,,,Sul
R00019558,S20250151,A00732,2025,Finalizado,66.8,41,148,2025-06-04 18:15,Desktop,1,Centro
R00019559,S20250151,A00360,2025,Finalizado,70.3,39,201,2025-11-26 18:45,Tablet,1,Aldeota
R00019560,S20250151,A00432,2025,Finalizado,57.7,35,66,2025-05-07 14:15,Papel,1,Aldeota
R00019561,S20250151,A00266,2025,Finalizado,69.7,39,89,2025-11-02 14:45,Desktop,3,Online
R00019562,S20250151,A00152,2025,Ausente,,,,09-14-2025 08:30,Tablet,1,online
R00019563,S20250151,A00470,2025,Finalizado,48.9,28,97,2025-08-28 12:15,,,online
R00019564,S20250151,A00719,2025,Finalizado,68.4,42,97,2025-10-19 12:45,Papel,1,Sul
R00019565,S20250151,A00792,2025,Finalizado,36.5,23,95,2025-09-21 15:00,Papel,,Sul
R00019566,S20250151,A00065,2025,Finalizado,78.8,47,151,2025-09-04,Tablet,,Sul
R00019567,S20250151,A00223,2025,Incompleto,103.2,60,116,2025-05-18 18:45,Desktop,3,
R00019568,S20250151,A00274,2025,Finalizado,73.9,43,129,2025-04-12 15:15,Celular,1,Online
R00019569,S20250151,A00473,2025,Finalizado,74.0,47,91,2025-08-19 16:15,Celular,2,online
