resultado_id,simulado_id,aluno_id,ano,materia,status_realizacao,nota,nota_valida,nota_pct,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao
R00016184,S20240126,A00427,2024,Inglês,Finalizado,63.1,63.1,63.1,52,128.0,2024-06-12 18:30:00,Não informado,1,Não informado
R00016185,S20240126,A00250,2024,Inglês,Finalizado,92.9,92.9,92.9,89,105.0,2024-10-19 18:15:00,Tablet,1,Aldeota
R00016186,S20240126,A00232,2024,Inglês,Finalizado,48.5,48.5,48.5,47,155.0,2024-07-16 10:30:00,Papel,1,Aldeota
R00016187,S20240126,A00465,2024,Inglês,Finalizado,45.0,45.0,45.0,40,154.0,2024-08-23 19:15:00,Desktop,2,Centro
R00016188,S20240126,A00628,2024,Inglês,Finalizado,56.1,56.1,56.10000000000001,48,127.0,2024-06-14 08:00:00,Não informado,2,Não informado
R00016189,S20240126,A00710,2024,Inglês,Finalizado,42.7,42.7,42.7,35,146.0,2024-08-15 17:15:00,Papel,1,Não informado
R00016190,S20240126,A00588,2024,Inglês,Finalizado,64.8,64.8,64.8,57,125.0,2024-05-20 12:45:00,Não informado,1,Não informado
R00016191,S20240126,A00640,2024,Inglês,Finalizado,57.3,57.3,57.3,50,184.0,2024-10-14 10:15:00,Desktop,3,Aldeota
R00016192,S20240126,A00779,2024,Inglês,Finalizado,27.7,27.7,27.699999999999996,24,127.0,2024-06-22 11:15:00,Desktop,1,Aldeota
R00016193,S20240126,A00464,2024,Inglês,Finalizado,28.9,28.9,28.9,26,127.0,2024-06-09 00:00:00,Não informado,,Aldeota
R00016194,S20240126,A00221,2024,Inglês,Finalizado,73.0,73.0,73.0,66,126.0,2024-05-07 08:15:00,Celular,,Online
R00016195,S20240126,A00419,2024,Inglês,Finalizado,63.6,63.6,63.6,60,100.0,2024-09-11 14:15:00,Celular,2,Centro
R00016196,S20240126,A00051,2024,Inglês,Finalizado,83.6,83.6,83.6,76,82.0,2024-08-06 16:45:00,Tablet,2,Sul
R00016197,S20240126,A00539,2024,Inglês,Finalizado,79.4,79.4,79.4,76,132.0,2024-09-19 12:00:00,Celular,1,Aldeota
R00016198,S20240126,A00498,2024,Inglês,Finalizado,72.7,72.7,72.7,65,139.0,2024-04-05 10:30:00,Desktop,,Online
R00016199,S20240126,A00225,2024,Inglês,Finalizado,43.9,43.9,43.9,40,124.0,2024-11-03 08:30:00,Papel,2,Online
R00016200,S20240126,A00007,2024,Inglês,Finalizado,101.0,,,90,142.0,2024-05-04 14:45:00,Não informado,1,Online
R00016201,S20240126,A00597,2024,Inglês,Finalizado,74.2,74.2,74.2,64,128.0,2024-08-11 13:45:00,Papel,1,Aldeota
R00016202,S20240126,A00461,2024,Inglês,Finalizado,60.7,60.7,60.699999999999996,55,172.0,2024-09-12 18:30:00,Desktop,1,Online
R00016203,S20240126,A00767,2024,Inglês,Incompleto,50.9,50.9,50.9,46,135.0,2024-06-14 17:15:00,Celular,1,Online
R00016204,S20240126,A00660,2024,Inglês,Finalizado,59.6,59.6,59.599999999999994,52,117.0,2024-06-16 08:15:00,Papel,1,Centro
R00016205,S20240126,A00711,2024,Inglês,Finalizado,73.7,73.7,73.7,66,143.0,2024-06-20 11:15:00,Não informado,1,Online
R00016206,S20240126,A00138,2024,Inglês,Finalizado,72.5,72.5,72.5,61,161.0,2024-04-12 18:30:00,Desktop,2,Online
R00016207,S20240126,A00647,2024,Inglês,Incompleto,59.7,59.7,59.699999999999996,55,132.0,2024-06-06 11:00:00,Tablet,1,Centro
R00016208,S20240126,A00646,2024,Inglês,Finalizado,38.0,38.0,38.0,33,153.0,2024-08-26 12:00:00,Não informado,1,Online
R00016209,S20240126,A00446,2024,Inglês,Finalizado,89.0,89.0,89.0,79,112.0,2024-08-26 14:15:00,Desktop,1,Aldeota
R00016210,S20240126,A00681,2024,Inglês,Ausente,,,,,,2024-04-05 17:15:00,Celular,1,Centro
R00016211,S20240126,A00751,2024,Inglês,Não informado,77.7,77.7,77.7,69,130.0,2024-06-24 14:30:00,Desktop,1,Centro
R00016212,S20240126,A00089,2024,Inglês,Ausente,,,,,,2024-07-18 12:00:00,Tablet,2,Centro
R00016213,S20240126,A00079,2024,Inglês,Finalizado,64.5,64.5,64.5,57,100.0,2024-08-12 19:45:00,Não informado,1,Aldeota
R00016214,S20240126,A00129,2024,Inglês,Finalizado,34.0,34.0,34.0,30,101.0,2024-04-17 17:45:00,Papel,1,Sul
R00016215,S20240126,A00736,2024,Inglês,Finalizado,34.2,34.2,34.2,30,108.0,2024-09-14 19:45:00,Tablet,1,Sul
R00016216,S20240126,A00359,2024,Inglês,Finalizado,68.6,68.6,68.6,65,150.0,2024-05-17 00:00:00,Não informado,,Online
R00016217,S20240126,A00124,2024,Inglês,Finalizado,37.2,37.2,37.2,33,126.0,2024-08-17 13:15:00,Desktop,1,Centro
R00016218,S20240126,A00118,2024,Inglês,Finalizado,80.1,80.1,80.1,70,83.0,2024-08-05 00:00:00,Papel,3,Centro
R00016219,S20240126,A00063,2024,Inglês,Finalizado,42.3,42.3,42.3,37,88.0,2024-10-11 14:15:00,Desktop,3,Aldeota
R00016220,S20240126,A00434,2024,Inglês,Finalizado,66.2,66.2,66.2,59,94.0,2024-06-18 08:30:00,Papel,1,Centro
R00016221,S20240126,A00666,2024,Inglês,Ausente,,,,,,2024-11-16 19:30:00,Tablet,1,Não informado
R00016222,S20240126,A00317,2024,Inglês,Finalizado,69.0,69.0,69.0,58,134.0,2024-05-21 09:15:00,Não informado,1,Online
R00016223,S20240126,A00431,2024,Inglês,Finalizado,42.1,42.1,42.1,39,151.0,2024-07-05 15:15:00,Desktop,1,Centro
R00016224,S20240126,A00391,2024,Inglês,Incompleto,35.9,35.9,35.9,33,161.0,2024-09-01 15:45:00,Tablet,1,Sul
R00016225,S20240126,A00709,2024,Inglês,Finalizado,45.8,45.8,45.8,40,173.0,2024-08-14 16:00:00,Celular,3,Não informado
R00016226,S20240126,A00194,2024,Inglês,Finalizado,27.5,27.5,27.500000000000004,27,121.0,2024-08-27 15:00:00,Desktop,1,Não informado
R00016227,S20240126,A00357,2024,Inglês,Finalizado,47.3,47.3,47.3,40,80.0,2024-04-16 14:00:00,Não informado,1,Centro
R00016228,S20240126,A00308,2024,Inglês,Finalizado,33.5,33.5,33.5,29,149.0,2024-06-18 09:00:00,Desktop,2,Sul
R00016229,S20240126,A00763,2024,Inglês,Finalizado,41.6,41.6,41.6,38,136.0,2024-09-27 19:15:00,Desktop,1,Não informado
R00016230,S20240126,A00583,2024,Inglês,Finalizado,59.7,59.7,59.699999999999996,56,140.0,2024-07-18 18:45:00,Celular,2,Sul
R00016231,S20240126,A00483,2024,Inglês,Finalizado,52.6,52.6,52.6,47,150.0,2024-07-03 00:00:00,Tablet,3,Não informado
R00016232,S20240126,A00603,2024,Inglês,Finalizado,48.0,48.0,48.0,43,135.0,2024-10-16 08:15:00,Tablet,3,Não informado
R00016233,S20240126,A00421,2024,Inglês,Finalizado,29.8,29.8,29.799999999999997,29,154.0,2024-05-07 13:15:00,Celular,1,Online
R00016234,S20240126,A00151,2024,Inglês,Finalizado,54.3,54.3,54.29999999999999,48,125.0,2024-10-16 12:00:00,Desktop,1,Online
R00016235,S20240126,A00697,2024,Inglês,Finalizado,85.9,85.9,85.9,76,114.0,2024-11-27 14:15:00,Papel,,Centro
R00016236,S20240126,A00012,2024,Inglês,Finalizado,74.9,74.9,74.9,71,164.0,2024-10-19 10:15:00,Desktop,1,Online
R00016237,S20240126,A00509,2024,Inglês,Finalizado,46.2,46.2,46.2,40,87.0,2024-04-21 00:00:00,Desktop,1,Aldeota
R00016238,S20240126,A00186,2024,Inglês,Finalizado,71.1,71.1,71.1,68,123.0,2024-11-22 17:00:00,Não informado,,Não informado
R00016239,S20240126,A00345,2024,Inglês,Finalizado,41.7,41.7,41.7,37,142.0,2024-08-03 13:00:00,Tablet,3,Aldeota
R00016240,S20240126,A00784,2024,Inglês,Finalizado,41.2,41.2,41.2,34,106.0,2024-05-28 11:15:00,Papel,3,Aldeota
R00016241,S20240126,A00598,2024,Inglês,Finalizado,72.9,72.9,72.9,66,94.0,2024-08-14 09:00:00,Papel,1,Online
R00016242,S20240126,A00235,2024,Inglês,Finalizado,39.6,39.6,39.6,33,118.0,2024-04-04 08:00:00,Desktop,1,Não informado
R00016243,S20240126,A00549,2024,Inglês,Finalizado,35.7,35.7,35.7,31,118.0,2024-08-26 14:45:00,Não informado,3,Online
R00016244,S20240126,A00109,2024,Inglês,Ausente,,,,,,2024-09-05 14:15:00,Desktop,1,Sul
R00016245,S20240126,A00159,2024,Inglês,Finalizado,44.3,44.3,44.3,43,112.0,2024-05-13 13:15:00,Papel,2,Não informado
R00016246,S20240126,A00205,2024,Inglês,Finalizado,49.9,49.9,49.9,44,97.0,2024-04-21 09:45:00,Tablet,,Não informado
R00016247,S20240126,A00139,2024,Inglês,Finalizado,42.9,42.9,42.9,37,156.0,2024-09-15 11:45:00,Papel,3,Online
R00016248,S20240126,A00741,2024,Inglês,Finalizado,52.3,52.3,52.300000000000004,48,104.0,2024-06-15 13:45:00,Desktop,1,Aldeota
R00016249,S20240126,A00630,2024,Inglês,Finalizado,76.9,76.9,76.9,68,142.0,2024-11-21 14:45:00,Papel,1,Centro
R00016250,S20240126,A00615,2024,Inglês,Finalizado,38.4,38.4,38.4,36,115.0,2024-07-03 11:00:00,Celular,1,Sul
R00016251,S20240126,A00436,2024,Inglês,Finalizado,31.9,31.9,31.900000000000002,30,66.0,2024-04-12 15:00:00,Tablet,3,Aldeota
R00016252,S20240126,A00619,2024,Inglês,Finalizado,89.0,89.0,89.0,80,113.0,2024-09-11 00:00:00,Celular,3,Sul
R00016253,S20240126,A00440,2024,Inglês,Finalizado,44.1,44.1,44.1,40,108.0,2024-06-10 10:45:00,Papel,1,Aldeota
R00016254,S20240126,A00474,2024,Inglês,Finalizado,26.8,26.8,26.8,24,50.0,2024-08-20 10:15:00,Desktop,2,Online
R00016255,S20240126,A00653,2024,Inglês,Ausente,,,,,,2024-10-04 15:30:00,Celular,1,Online
R00016256,S20240126,A00318,2024,Inglês,Finalizado,55.7,55.7,55.7,52,161.0,2024-04-20 15:15:00,Desktop,,Online
R00016257,S20240126,A00334,2024,Inglês,Ausente,,,,,,2024-05-15 16:45:00,Desktop,2,Sul
R00016258,S20240126,A00230,2024,Inglês,Finalizado,45.9,45.9,45.9,43,130.0,2024-04-24 13:45:00,Desktop,3,Online
R00016259,S20240126,A00592,2024,Inglês,Finalizado,34.1,34.1,34.1,27,138.0,2024-06-14 09:30:00,Tablet,,Não informado
R00016260,S20240126,A00075,2024,Inglês,Finalizado,51.2,51.2,51.2,47,101.0,2024-08-20 16:00:00,Papel,,Sul
R00016261,S20240126,A00168,2024,Inglês,Finalizado,69.0,69.0,69.0,60,114.0,2024-05-27 15:00:00,Desktop,2,Online
R00016262,S20240126,A00113,2024,Inglês,Ausente,,,,,,2024-09-23 09:30:00,Desktop,1,Centro
R00016263,S20240126,A00219,2024,Inglês,Finalizado,72.2,72.2,72.2,68,126.0,2024-04-18 00:00:00,Desktop,2,Sul
R00016264,S20240126,A00722,2024,Inglês,Finalizado,105.0,,,90,104.0,2024-08-02 15:15:00,Desktop,1,Sul
R00016265,S20240126,A00373,2024,Inglês,Finalizado,43.5,43.5,43.5,37,140.0,2024-06-04 00:00:00,Desktop,1,Online
R00016266,S20240126,A00233,2024,Inglês,Finalizado,59.5,59.5,59.5,57,140.0,2024-04-20 00:00:00,Desktop,1,Aldeota
R00016267,S20240126,A00386,2024,Inglês,Finalizado,102.9,,,90,156.0,2024-04-26 12:30:00,Tablet,1,Online
R00016268,S20240126,A00705,2024,Inglês,Incompleto,41.3,41.3,41.3,37,84.0,2024-04-17 11:45:00,Papel,2,Online
R00016269,S20240126,A00152,2024,Inglês,Finalizado,60.3,60.3,60.3,52,104.0,2024-05-18 18:30:00,Celular,2,Online
R00016270,S20240126,A00200,2024,Inglês,Finalizado,62.7,62.7,62.7,58,159.0,2024-08-01 19:45:00,Não informado,1,Sul
R00016271,S20240126,A00208,2024,Inglês,Finalizado,57.2,57.2,57.2,53,100.0,2024-09-02 15:45:00,Tablet,1,Online
R00016272,S20240126,A00278,2024,Inglês,Finalizado,40.5,40.5,40.5,32,66.0,2024-08-10 15:45:00,Celular,,Não informado
R00016273,S20240126,A00527,2024,Inglês,Finalizado,44.0,44.0,44.0,42,94.0,2024-05-11 12:15:00,Desktop,,Online
R00016274,S20240126,A00706,2024,Inglês,Finalizado,87.6,87.6,87.6,79,91.0,2024-06-11 13:15:00,Desktop,1,Online
R00016275,S20240126,A00111,2024,Inglês,Finalizado,69.9,69.9,69.9,62,128.0,2024-08-20 18:45:00,Desktop,3,Aldeota
R00016276,S20240126,A00201,2024,Inglês,Finalizado,54.3,54.3,54.29999999999999,48,190.0,2024-06-22 19:15:00,Desktop,,Sul
R00016277,S20240126,A00552,2024,Inglês,Finalizado,39.5,39.5,39.5,36,121.0,2024-06-08 08:45:00,Celular,1,Centro
R00016278,S20240126,A00459,2024,Inglês,Finalizado,46.0,46.0,46.0,41,170.0,2024-10-17 10:00:00,Tablet,1,Online
R00016279,S20240126,A00759,2024,Inglês,Finalizado,53.0,53.0,53.0,45,146.0,2024-04-27 18:15:00,Tablet,3,Online
R00016280,S20240126,A00518,2024,Inglês,Finalizado,45.3,45.3,45.3,39,163.0,2024-04-13 09:15:00,Desktop,3,Não informado
R00016281,S20240126,A00032,2024,Inglês,Finalizado,77.7,77.7,77.7,69,125.0,2024-09-03 15:30:00,Tablet,1,Não informado
R00016282,S20240126,A00449,2024,Inglês,Finalizado,61.1,61.1,61.1,55,170.0,2024-08-23 12:30:00,Desktop,2,Online
R00016283,S20240126,A00601,2024,Inglês,Finalizado,34.3,34.3,34.3,29,171.0,2024-05-02 12:15:00,Celular,1,Online
R00016284,S20240126,A00702,2024,Inglês,Finalizado,67.9,67.9,67.9,60,100.0,2024-05-20 16:45:00,Não informado,,Centro
R00016285,S20240126,A00572,2024,Inglês,Finalizado,39.6,39.6,39.6,35,112.0,2024-10-23 17:00:00,Desktop,1,Online
R00016286,S20240126,A00206,2024,Inglês,Finalizado,93.5,93.5,93.5,82,125.0,2024-07-27 19:30:00,Desktop,1,Online
R00016287,S20240126,A00349,2024,Inglês,Finalizado,81.6,81.6,81.6,75,88.0,2024-11-12 09:00:00,Celular,1,Não informado
R00016288,S20240126,A00596,2024,Inglês,Finalizado,105.0,,,90,124.0,2024-11-19 11:15:00,Desktop,1,Aldeota
R00016289,S20240126,A00760,2024,Inglês,Finalizado,86.5,86.5,86.5,76,142.0,2024-05-18 00:00:00,Não informado,1,Aldeota
R00016290,S20240126,A00133,2024,Inglês,Finalizado,29.7,29.7,29.7,21,115.0,2024-06-19 17:45:00,Desktop,1,Online
R00016291,S20240126,A00302,2024,Inglês,Finalizado,30.3,30.3,30.3,31,194.0,2024-09-27 15:00:00,Desktop,,Online
R00016292,S20240126,A00068,2024,Inglês,Finalizado,62.4,62.4,62.4,56,93.0,2024-11-11 18:15:00,Celular,1,Não informado
R00016293,S20240126,A00641,2024,Inglês,Finalizado,41.3,41.3,41.3,38,179.0,2024-11-03 10:15:00,Celular,,Aldeota
R00016294,S20240126,A00679,2024,Inglês,Finalizado,46.8,46.8,46.8,44,117.0,2024-06-04 19:45:00,Desktop,1,Sul
R00016295,S20240126,A00511,2024,Inglês,Finalizado,45.3,45.3,45.3,41,149.0,2024-09-26 18:15:00,Desktop,,Online
R00016296,S20240126,A00406,2024,Inglês,Finalizado,50.2,50.2,50.2,42,114.0,2024-04-04 17:15:00,Desktop,1,Não informado
R00016297,S20240126,A00423,2024,Inglês,Finalizado,76.9,76.9,76.9,69,120.0,2024-05-28 10:30:00,Papel,3,Online
R00016298,S20240126,A00490,2024,Inglês,Incompleto,57.5,57.5,57.49999999999999,54,130.0,2024-11-24 18:00:00,Tablet,1,Online
R00016299,S20240126,A00411,2024,Inglês,Finalizado,77.9,77.9,77.9,70,115.0,2024-07-02 08:15:00,Desktop,,Aldeota
R00016300,S20240126,A00256,2024,Inglês,Incompleto,45.1,45.1,45.1,41,103.0,2024-07-11 16:15:00,Não informado,,Centro
R00016301,S20240126,A00456,2024,Inglês,Ausente,,,,,,2024-11-04 15:15:00,Desktop,1,Online
R00016302,S20240126,A00283,2024,Inglês,Finalizado,69.7,69.7,69.7,63,110.0,2024-09-21 15:45:00,Celular,2,Aldeota
R00016303,S20240126,A00399,2024,Inglês,Finalizado,66.4,66.4,66.4,59,100.0,2024-08-01 15:15:00,Tablet,,Centro
R00016304,S20240126,A00633,2024,Inglês,Finalizado,92.6,92.6,92.6,84,83.0,2024-05-19 16:15:00,Não informado,2,Não informado
R00016305,S20240126,A00668,2024,Inglês,Finalizado,45.8,45.8,45.8,40,89.0,2024-04-12 13:45:00,Celular,,Centro
R00016306,S20240126,A00575,2024,Inglês,Finalizado,90.8,90.8,90.8,83,143.0,2024-05-12 08:15:00,Tablet,2,Sul
R00016307,S20240126,A00265,2024,Inglês,Finalizado,76.6,76.6,76.6,74,69.0,2024-10-01 00:00:00,Papel,2,Centro
R00016308,S20240126,A00412,2024,Inglês,Finalizado,48.5,48.5,48.5,43,144.0,2024-05-15 09:45:00,Desktop,3,Online
R00016309,S20240126,A00020,2024,Inglês,Finalizado,50.6,50.6,50.6,45,161.0,2024-08-17 14:00:00,Desktop,1,Não informado
R00016310,S20240126,A00667,2024,Inglês,Ausente,,,,,,2024-08-17 00:00:00,Desktop,1,Não informado
R00016311,S20240126,A00172,2024,Inglês,Finalizado,54.4,54.4,54.400000000000006,48,140.0,2024-11-10 11:15:00,Desktop,,Não informado
R00016312,S20240126,A00508,2024,Inglês,Finalizado,60.9,60.9,60.9,53,163.0,2024-10-26 09:00:00,Desktop,3,Online
R00016313,S20240126,A00670,2024,Inglês,Finalizado,42.0,42.0,42.0,38,136.0,2024-05-18 15:45:00,Não informado,,Online
R00016314,S20240126,A00023,2024,Inglês,Finalizado,71.0,71.0,71.0,63,126.0,2024-08-05 14:15:00,Não informado,1,Centro
R00016315,S20240126,A00517,2024,Inglês,Finalizado,68.3,68.3,68.3,62,102.0,2024-05-18 00:00:00,Papel,1,Aldeota
R00016316,S20240126,A00686,2024,Inglês,Finalizado,55.4,55.4,55.39999999999999,47,95.0,2024-10-08 08:45:00,Celular,2,Aldeota
R00016317,S20240126,A00790,2024,Inglês,Incompleto,72.9,72.9,72.9,65,96.0,2024-10-01 10:45:00,Desktop,1,Online
R00016318,S20240126,A00525,2024,Inglês,Ausente,,,,,,2024-05-20 11:15:00,Desktop,1,Online
R00016319,S20240126,A00732,2024,Inglês,Finalizado,88.0,88.0,88.0,83,195.0,2024-04-27 13:00:00,Não informado,3,Online
R00016320,S20240126,A00326,2024,Inglês,Ausente,,,,,,2024-05-10 14:30:00,Desktop,1,Online
R00016321,S20240126,A00442,2024,Inglês,Finalizado,47.3,47.3,47.3,40,165.0,2024-04-01 11:45:00,Não informado,1,Sul
R00016322,S20240126,A00271,2024,Inglês,Finalizado,74.9,74.9,74.9,69,116.0,2024-07-19 00:00:00,Não informado,3,Não informado
R00016323,S20240126,A00444,2024,Inglês,Finalizado,68.7,68.7,68.7,61,88.0,2024-05-19 00:00:00,Não informado,1,Não informado
R00016324,S20240126,A00213,2024,Inglês,Finalizado,68.8,68.8,68.8,59,130.0,2024-11-27 19:00:00,Não informado,,Sul
R00016325,S20240126,A00439,2024,Inglês,Finalizado,74.0,74.0,74.0,67,78.0,2024-09-15 18:15:00,Celular,,Não informado
R00016326,S20240126,A00642,2024,Inglês,Finalizado,78.0,78.0,78.0,73,141.0,2024-10-10 18:00:00,Celular,,Aldeota
R00016327,S20240126,A00270,2024,Inglês,Incompleto,27.1,27.1,27.1,25,121.0,2024-11-22 13:15:00,Desktop,,Centro
R00016328,S20240126,A00680,2024,Inglês,Finalizado,80.0,80.0,80.0,73,80.0,2024-06-12 11:45:00,Papel,3,Online
R00016329,S20240127,A00007,2024,Filosofia,Finalizado,58.0,58.0,57.99999999999999,26,160.0,2024-05-05 17:15:00,Tablet,1,Online
R00016330,S20240127,A00267,2024,Filosofia,Finalizado,87.0,87.0,87.0,39,211.0,2024-06-20 15:30:00,Desktop,2,Online
R00016331,S20240127,A00278,2024,Filosofia,Ausente,,,,,,2024-06-19 11:30:00,Tablet,2,Online
R00016332,S20240127,A00107,2024,Filosofia,Finalizado,66.5,66.5,66.5,31,202.0,2024-08-18 11:30:00,Tablet,1,Sul
R00016333,S20240127,A00219,2024,Filosofia,Finalizado,53.7,53.7,53.7,27,184.0,2024-05-28 13:00:00,Papel,1,Sul
R00016334,S20240127,A00308,2024,Filosofia,Finalizado,42.8,42.8,42.8,21,231.0,2024-07-26 09:15:00,Papel,3,Online
R00016335,S20240127,A00680,2024,Filosofia,Finalizado,78.2,78.2,78.2,34,265.0,2024-05-02 16:15:00,Desktop,2,Sul
R00016336,S20240127,A00697,2024,Filosofia,Finalizado,62.1,62.1,62.1,26,248.0,2024-07-04 11:30:00,Celular,1,Online
R00016337,S20240127,A00461,2024,Filosofia,Finalizado,56.8,56.8,56.8,26,297.0,2024-04-05 00:00:00,Desktop,1,Online
R00016338,S20240127,A00572,2024,Filosofia,Incompleto,78.0,78.0,78.0,36,299.0,2024-05-03 18:00:00,Não informado,1,Centro
R00016339,S20240127,A00638,2024,Filosofia,Ausente,,,,,,2024-09-07 17:45:00,Tablet,1,Centro
R00016340,S20240127,A00265,2024,Filosofia,Ausente,,,,,,2024-05-14 10:15:00,Papel,2,Não informado
R00016341,S20240127,A00236,2024,Filosofia,Finalizado,70.5,70.5,70.5,35,261.0,2024-05-15 13:00:00,Não informado,1,Não informado
R00016342,S20240127,A00122,2024,Filosofia,Finalizado,85.1,85.1,85.1,35,228.0,2024-07-08 17:45:00,Tablet,2,Não informado
R00016343,S20240127,A00459,2024,Filosofia,Incompleto,49.2,49.2,49.2,24,197.0,2024-11-08 16:45:00,Desktop,,Online
R00016344,S20240127,A00683,2024,Filosofia,Finalizado,66.6,66.6,66.6,31,163.0,2024-07-11 09:30:00,Celular,,Centro
R00016345,S20240127,A00315,2024,Filosofia,Finalizado,79.4,79.4,79.4,37,380.0,2024-10-26 12:30:00,Não informado,1,Aldeota
R00016346,S20240127,A00386,2024,Filosofia,Finalizado,71.5,71.5,71.5,29,149.0,2024-06-09 13:00:00,Tablet,3,Online
R00016347,S20240127,A00596,2024,Filosofia,Ausente,,,,,,2024-04-16 14:15:00,Não informado,3,Sul
R00016348,S20240127,A00008,2024,Filosofia,Finalizado,68.6,68.6,68.6,29,253.0,2024-07-12 17:45:00,Tablet,3,Aldeota
R00016349,S20240127,A00397,2024,Filosofia,Incompleto,74.7,74.7,74.7,35,176.0,2024-05-16 11:15:00,Tablet,1,Centro
R00016350,S20240127,A00329,2024,Filosofia,Incompleto,46.7,46.7,46.7,21,231.0,2024-09-13 08:45:00,Papel,3,Não informado
R00016351,S20240127,A00020,2024,Filosofia,Finalizado,51.4,51.4,51.4,27,233.0,2024-05-07 13:30:00,Tablet,2,Centro
R00016352,S20240127,A00465,2024,Filosofia,Finalizado,88.5,88.5,88.5,38,249.0,2024-11-13 09:00:00,Não informado,3,Aldeota
R00016353,S20240127,A00685,2024,Filosofia,Finalizado,93.9,93.9,93.9,45,181.0,2024-09-27 17:30:00,Não informado,1,Não informado
R00016354,S20240127,A00649,2024,Filosofia,Ausente,,,,,,2024-05-07 08:15:00,Desktop,1,Sul
R00016355,S20240127,A00221,2024,Filosofia,Finalizado,58.6,58.6,58.599999999999994,24,192.0,2024-09-01 11:00:00,Papel,1,Não informado
R00016356,S20240127,A00725,2024,Filosofia,Finalizado,29.0,29.0,28.999999999999996,13,208.0,2024-08-12 00:00:00,Celular,1,Não informado
R00016357,S20240127,A00453,2024,Filosofia,Finalizado,60.6,60.6,60.6,28,266.0,2024-09-02 09:15:00,Papel,1,Não informado
R00016358,S20240127,A00423,2024,Filosofia,Finalizado,67.3,67.3,67.3,33,170.0,2024-05-15 08:30:00,Papel,3,Aldeota
R00016359,S20240127,A00592,2024,Filosofia,Incompleto,53.9,53.9,53.900000000000006,27,254.0,2024-09-19 13:30:00,Tablet,2,Aldeota
R00016360,S20240127,A00577,2024,Filosofia,Finalizado,79.7,79.7,79.7,34,223.0,2024-07-12 16:30:00,Desktop,2,Não informado
R00016361,S20240127,A00391,2024,Filosofia,Finalizado,72.6,72.6,72.6,32,198.0,2024-10-02 11:45:00,Tablet,1,Aldeota
R00016362,S20240127,A00585,2024,Filosofia,Finalizado,46.2,46.2,46.2,25,199.0,2024-07-03 16:00:00,Desktop,3,Sul
R00016363,S20240127,A00730,2024,Filosofia,Não informado,87.6,87.6,87.6,41,250.0,2024-06-05 12:00:00,Tablet,2,Centro
R00016364,S20240127,A00786,2024,Filosofia,Finalizado,41.7,41.7,41.7,17,279.0,2024-09-20 16:45:00,Não informado,3,Sul
R00016365,S20240127,A00745,2024,Filosofia,Finalizado,48.8,48.8,48.8,26,237.0,2024-08-14 12:15:00,Desktop,1,Sul
R00016366,S20240127,A00032,2024,Filosofia,Finalizado,93.5,93.5,93.5,41,180.0,2024-08-17 09:45:00,Não informado,1,Sul
R00016367,S20240127,A00456,2024,Filosofia,Finalizado,64.7,64.7,64.7,28,281.0,2024-09-20 16:00:00,Papel,,Não informado
R00016368,S20240127,A00399,2024,Filosofia,Finalizado,19.3,19.3,19.3,9,163.0,2024-07-26 14:15:00,Celular,1,Não informado
R00016369,S20240127,A00716,2024,Filosofia,Finalizado,58.5,58.5,58.5,29,186.0,2024-10-19 15:00:00,Celular,,Aldeota
R00016370,S20240127,A00159,2024,Filosofia,Finalizado,57.5,57.5,57.49999999999999,23,243.0,2024-07-04 08:15:00,Desktop,1,Sul
R00016371,S20240127,A00124,2024,Filosofia,Incompleto,83.9,83.9,83.9,36,342.0,2024-11-26 11:15:00,Desktop,1,Não informado
R00016372,S20240127,A00690,2024,Filosofia,Finalizado,44.4,44.4,44.4,21,105.0,2024-08-03 18:30:00,Desktop,3,Centro
R00016373,S20240127,A00412,2024,Filosofia,Finalizado,44.9,44.9,44.9,20,278.0,2024-09-04 18:00:00,Desktop,1,Centro
R00016374,S20240127,A00411,2024,Filosofia,Finalizado,56.4,56.4,56.39999999999999,25,162.0,2024-05-19 19:45:00,Desktop,2,Aldeota
R00016375,S20240127,A00529,2024,Filosofia,Finalizado,48.1,48.1,48.1,22,263.0,2024-05-07 19:45:00,Celular,,Aldeota
R00016376,S20240127,A00111,2024,Filosofia,Finalizado,84.7,84.7,84.7,41,159.0,2024-11-19 17:45:00,Celular,1,Aldeota
R00016377,S20240127,A00628,2024,Filosofia,Finalizado,27.2,27.2,27.200000000000003,11,121.0,2024-11-03 13:15:00,Desktop,3,Sul
R00016378,S20240127,A00472,2024,Filosofia,Finalizado,31.7,31.7,31.7,16,204.0,2024-06-10 13:45:00,Desktop,1,Sul
